case_id,link,section_id,area,title,verdict,fields,current,proposed,reason,citation,confidence,note
26502,https://shopview.testrail.io/index.php?/cases/view/26502,3548,Per-Role Verification,Parts Technician: role permissions match the expected set,UPDATE,label,...See Financial Data on; Pick parts and Order parts on; View History Logs on; View mode Full View.,"Label find-replace 'View History Logs' -> 'View Part History' (confirm live). Permission set matches spec matrix (Parts Tech): WO V, WOL V (inherited), Customers V/E, Part Sales V/E, Catalog V/E, Vendor full, Invoicing V/E, Timesheets V, Pick+Order Parts on, Full View.",Stale toggle label; permission set correct.,Spec 7/7; matrix Parts Tech column. LABEL-BATCH.md.,medium,
26503,https://shopview.testrail.io/index.php?/cases/view/26503,3548,Per-Role Verification,Office User: role permissions match the expected set,UPDATE,"expected, label",Work orders View only; Work order lines off; ... Part sales View only; Catalog and Inventory View only; Vendor and order management View only; Invoicing & payments View only; ... View and Manage AP/AR Data on ...,"[expected] The Office User permissions match the expected set per the 7/14 spec update: Work Orders = NONE (no Work Orders access — the Work Orders nav is hidden for Office); Part Sales = NONE; Invoicing & Payments = View/Create & Edit/Delete (BUT a hard-coded rule disables the Create Invoice button for Office on both Work Orders and Part Sales — Office can make payments/deposits/credits but cannot create invoices); Customers full (including Delete); Catalog and Inventory View only; Vendor and Order Management View only; Timesheets View/Create & Edit; Schedule View only; Reports on; Billing Portal on; See Financial Data on; Manage Accounts Payable and Receivable on; Settings on with App Settings, Integrations, Finance, Data Import and View/Manage Wages; View mode Full View. The Office User role is non-editable (lock icon, eye only).
OPEN QUESTIONS to flag (do not assert a verdict): (1) the spec matrix lists Office Work Order Lines = View while Office Work Orders = none — a spec-internal contradiction (WOL View is supposed to inherit from WO View); confirm with PO. (2) HOW Office makes payments/deposits without being able to create invoices is still open with the PO (SV-7993 comment 73184 unanswered; SV-8345 closed deferring there) — verify the payment path live but treat the exact gating as PO-pending.","The 7/14 spec update REDEFINED Office: Work Orders V->none, Part Sales V->none, Invoicing V->V/E/D (with the hard-coded no-Create-Invoice rule). The case still encodes the pre-7/14 Office (WO View, Part Sales View, Invoicing View). This is the single biggest behavioural drift in the recheck. Two spec-internal open items flagged, not silently resolved.",Spec change log 7/14 ('Updated Office Role definition') + matrix Office column + 'Office Users Cannot Create Invoices'; SV-7993 (open); SV-8345 (obsolete); spec 6/10 label. LABEL-BATCH.md.,high,
26504,https://shopview.testrail.io/index.php?/cases/view/26504,3548,Per-Role Verification,Sales Representative: role permissions match the expected set,UPDATE,"expected, label",all add/edit/delete areas off; Reports on; See Financial Data on; View and Manage AP/AR Data on; View History Logs off; all Work orders sub-settings off; View mode Full View. Only the Reports area is reachable...,"[expected] The Sales Representative permissions match the expected set (updated 7/14, verified in SV-8061): Work Orders View; Work Order Lines View (inherited); Customers View + Create & Edit; Part Sales View; Schedule none; Catalog none; Vendor none; Invoicing none; Timesheets none; Reports on; See Financial Data on; Manage Accounts Payable and Receivable on; View Part History off; all Work Orders sub-settings off; View mode Full View. Sales Representative is NOT a Reports-only role.
OPEN QUESTION to flag: the spec matrix gives Sales Rep Part Sales = View while its Parts Department page-access toggle is OFF — Part Sales is unreachable when Parts Department is OFF, so this is a spec-internal inconsistency; confirm with PO whether Sales Rep should have Parts Department ON.","The 7/7-7/14 Sales Rep template update (change log '7/7 Sales Rep default template updated'; SV-8061 verified 2026-07-14) gives Sales Rep WO View, WOL View, Customers V/E, Part Sales View — NOT 'all areas off / Reports only'. The case is stale. Plus a spec-internal Part-Sales-vs-Parts-Dept inconsistency to flag.",Spec matrix Sales Rep column + change log 7/7; SV-8061 verified 2026-07-14; spec 6/10 + 7/7 labels. LABEL-BATCH.md.,high,
26505,https://shopview.testrail.io/index.php?/cases/view/26505,3548,Per-Role Verification,Time Clock User: role permissions match the expected set,UPDATE,label,...See Financial Data and View and Manage AP/AR Data all off.,"Label find-replace 'View and Manage AP/AR Data' -> 'Manage Accounts Payable and Receivable' (confirm live). Permission set correct: WO View, Schedule View, Timesheets View only; everything else off; non-editable; View Mode empty.",Stale toggle label; permission set correct.,Spec 6/10; matrix Time Clock column. LABEL-BATCH.md.,medium,
26506,https://shopview.testrail.io/index.php?/cases/view/26506,3548,Per-Role Verification,"Customer portal is on by default only for Service Advisor, Senior Service Advisor, Service Manager and Parts Manager (and Administrator)",OK,,,,,,,Matches spec toggle table + OQ6.
26510,https://shopview.testrail.io/index.php?/cases/view/26510,3549,Migration,Legacy 'Admin / Administrator' users become 'Administrator' after migration,OK,,,,,,,
26511,https://shopview.testrail.io/index.php?/cases/view/26511,3549,Migration,Legacy 'Office' users become 'Office User' after migration,OK,,,,,,,
26512,https://shopview.testrail.io/index.php?/cases/view/26512,3549,Migration,Legacy 'Time Clock' users become 'Time Clock User' after migration,OK,,,,,,,
26513,https://shopview.testrail.io/index.php?/cases/view/26513,3549,Migration,Legacy 'Service Manager' users become 'Service Manager' after migration,OK,,,,,,,
26514,https://shopview.testrail.io/index.php?/cases/view/26514,3549,Migration,Legacy 'Senior Service Advisor' users become 'Senior Service Advisor' after migration,OK,,,,,,,
26515,https://shopview.testrail.io/index.php?/cases/view/26515,3549,Migration,Legacy 'Service Advisor' users become 'Service Advisor' after migration,OK,,,,,,,
26516,https://shopview.testrail.io/index.php?/cases/view/26516,3549,Migration,Legacy 'Foreman' users become 'Foreman' after migration,OK,,,,,,,
26517,https://shopview.testrail.io/index.php?/cases/view/26517,3549,Migration,Legacy 'Technician' users become 'Technician' after migration,OK,,,,,,,
26518,https://shopview.testrail.io/index.php?/cases/view/26518,3549,Migration,Legacy 'Parts Manager' users become 'Parts Manager' after migration,OK,,,,,,,
26519,https://shopview.testrail.io/index.php?/cases/view/26519,3549,Migration,Legacy 'Parts Tech / Parts Technician' users become 'Parts Technician' after migration,OK,,,,,,,
26520,https://shopview.testrail.io/index.php?/cases/view/26520,3549,Migration,Legacy 'Sales Representative' users become 'Sales Representative' after migration,OK,,,,,,,
26525,https://shopview.testrail.io/index.php?/cases/view/26525,3549,Migration,Changing a user's role logs that user out and forces them to log in again,OK,,,,,,,
27731,https://shopview.testrail.io/index.php?/cases/view/27731,3549,Migration,Legacy 'Owner' users become 'Administrator' after migration (Owner merged into Admin),OK,,,,,,,
26526,https://shopview.testrail.io/index.php?/cases/view/26526,3550,Staff Record Settings,"Whether a technician can be scheduled depends on their department, not their role",OK,,,,,,,
26527,https://shopview.testrail.io/index.php?/cases/view/26527,3550,Staff Record Settings,Clocking in on a work order line depends on the per-staff Time Clock setting,OK,,,,,,,
26528,https://shopview.testrail.io/index.php?/cases/view/26528,3550,Staff Record Settings,"The universal clock in / out is available to any active staff member, whatever their role",OK,,,,,,,
26529,https://shopview.testrail.io/index.php?/cases/view/26529,3551,QuickBooks / Integrations,QuickBooks settings appear under Integrations when the Integrations sub-toggle is ON,OK,,,,,,,"Already correctly reflects ruling #17 (QB under Integrations; relocation cancelled). Section title 'QuickBooks Relocation' (3551) is itself stale — suggest renaming the section, not the case."
26530,https://shopview.testrail.io/index.php?/cases/view/26530,3551,QuickBooks / Integrations,QuickBooks settings are hidden when the Integrations sub-toggle is OFF,OK,,,,,,,Correct per ruling #17.
26531,https://shopview.testrail.io/index.php?/cases/view/26531,3551,QuickBooks / Integrations,"The Integrations settings section is present and hosts QuickBooks, IBS and Open API",OK,,,,,,,Correct per ruling #17 (SV-8157; SV-7493 relocation obsolete).
26532,https://shopview.testrail.io/index.php?/cases/view/26532,3552,User Feedback Strings,Create success message wording,OK,,,,,,,
26533,https://shopview.testrail.io/index.php?/cases/view/26533,3552,User Feedback Strings,Update success message wording,OK,,,,,,,
26534,https://shopview.testrail.io/index.php?/cases/view/26534,3552,User Feedback Strings,Deleting a custom role with 0 users shows a confirmation dialog,OK,,,,,,,
26535,https://shopview.testrail.io/index.php?/cases/view/26535,3552,User Feedback Strings,Deleting a custom role that has users is blocked,OK,,,,,,,
26536,https://shopview.testrail.io/index.php?/cases/view/26536,3552,User Feedback Strings,Turning See Financial Data on shows a confirmation dialog,OK,,,,,,,
26537,https://shopview.testrail.io/index.php?/cases/view/26537,3552,User Feedback Strings,Creating a role with no name is blocked with a required-field error,OK,,,,,,,
26538,https://shopview.testrail.io/index.php?/cases/view/26538,3552,User Feedback Strings,Creating a role with the same permissions as an existing role shows a 'similar role' warning,OK,,,,,,,Self-notes the build has no hard duplicate-NAME block — ties to the C26339 open question on name uniqueness.
26539,https://shopview.testrail.io/index.php?/cases/view/26539,3552,User Feedback Strings,Reassigning a staff member's role updates the row with no success message (billing note in the window),OK,,,,,,,
26540,https://shopview.testrail.io/index.php?/cases/view/26540,3553,Cross-Permission Combinations,A role with all permissions off blocks the user from every feature,OK,,,,,,,
26541,https://shopview.testrail.io/index.php?/cases/view/26541,3553,Cross-Permission Combinations,A role with all permissions on behaves like Administrator but is still a custom role,OK,,,,,,,
26542,https://shopview.testrail.io/index.php?/cases/view/26542,3553,Cross-Permission Combinations,A system role cannot be deleted,OK,,,,,,,
26543,https://shopview.testrail.io/index.php?/cases/view/26543,3553,Cross-Permission Combinations,Only Office User and Time Clock User are non-editable; every other system role (including Administrator) is editable,OK,,,,,,,Matches spec Concepts (Office + Time Clock non-editable; Admin editable but cannot lose admin-page access).
26544,https://shopview.testrail.io/index.php?/cases/view/26544,3553,Cross-Permission Combinations,Being unable to open Customers does not stop a user from picking a customer when creating a work order,OK,,,,,,,Matches SV-8002 / OQ10 (data access separate from feature access).
26545,https://shopview.testrail.io/index.php?/cases/view/26545,3553,Cross-Permission Combinations,A Page Access toggle that is off overrides the add/edit/delete boxes inside it,OK,,,,,,,
26548,https://shopview.testrail.io/index.php?/cases/view/26548,3553,Cross-Permission Combinations,View off with Create & Edit on is prevented by the tick-cascade,OK,,,,,,,
26549,https://shopview.testrail.io/index.php?/cases/view/26549,3553,Cross-Permission Combinations,AP/AR OFF hides the sensitive customer fields on both the Edit Customer window and the customer overview,UPDATE,"title, label",...View and Manage AP/AR Data OFF ... hidden on the Edit Customer window. They should also be hidden on the customer overview panel — confirm this live...,"Label find-replace 'View and Manage AP/AR Data' -> 'Manage Accounts Payable and Receivable' throughout (confirm live). Behaviour matches spec §5b + §1d (7 fields hidden on Edit Customer + Customer Overview panel when Manage AP/AR OFF). SV-8104 (overview-panel leak) was closed OBSOLETE, so the overview-panel hiding is expected.",Stale toggle label; behaviour correct.,Spec 6/10; §5b/§1d; SV-8104 (obsolete). LABEL-BATCH.md.,medium,
26550,https://shopview.testrail.io/index.php?/cases/view/26550,3553,Cross-Permission Combinations,The last Administrator cannot be left with zero users,OK,,,,,,,"Product-rule check; self-hedges 'raise as a finding if no such rule'. Relates to open SV-8332 ('Unable to Change Administrator to Non-Administrator Despite Another Administrator Existing') + spec OQ9 — leave as-is, verify live."
26551,https://shopview.testrail.io/index.php?/cases/view/26551,3553,Cross-Permission Combinations,Universal clock in/out works even for a user whose role has (almost) no permissions,OK,,,,,,,
29446,https://shopview.testrail.io/index.php?/cases/view/29446,4091,API - Time Clock Enforcement,Time Clock user CAN read Work Orders via API,OK,,,,,,,
29447,https://shopview.testrail.io/index.php?/cases/view/29447,4091,API - Time Clock Enforcement,Time Clock user CAN read the Schedule via API,OK,,,,,,,
29448,https://shopview.testrail.io/index.php?/cases/view/29448,4091,API - Time Clock Enforcement,Time Clock user is blocked from the Parts / Inventory API,OK,,,,,,,
29449,https://shopview.testrail.io/index.php?/cases/view/29449,4091,API - Time Clock Enforcement,Time Clock user is blocked from the Purchase Orders API,OK,,,,,,,
29450,https://shopview.testrail.io/index.php?/cases/view/29450,4091,API - Time Clock Enforcement,Time Clock user is blocked from the Customers list API,OK,,,,,,,
29451,https://shopview.testrail.io/index.php?/cases/view/29451,4091,API - Time Clock Enforcement,Time Clock user is blocked from the Reports (AP Aging) API,OK,,,,,,,
29452,https://shopview.testrail.io/index.php?/cases/view/29452,4091,API - Time Clock Enforcement,Time Clock user is blocked from the Staff and Roles API,OK,,,,,,,
29453,https://shopview.testrail.io/index.php?/cases/view/29453,4091,API - Time Clock Enforcement,Time Clock user is blocked from the Integrations API,OK,,,,,,,
29454,https://shopview.testrail.io/index.php?/cases/view/29454,4091,API - Time Clock Enforcement,Time Clock user is blocked from the Departments API,OK,,,,,,,
29455,https://shopview.testrail.io/index.php?/cases/view/29455,4091,API - Time Clock Enforcement,Time Clock user cannot change organization Settings via API,OK,,,,,,,
29456,https://shopview.testrail.io/index.php?/cases/view/29456,4091,API - Time Clock Enforcement,Time Clock user cannot delete a Customer via API,OK,,,,,,,
29457,https://shopview.testrail.io/index.php?/cases/view/29457,4091,API - Time Clock Enforcement,BUG: Time Clock user CAN read organization Settings via API (should be blocked),UPDATE,"title, expected","EXPECTED: the request should return 403 Forbidden because the Time Clock role has no Settings access. ACTUAL (2026-07-13, staging): the request returns 200 OK ... a permission LEAK. Linked to the Jira bug: ""BE — Time Clock Role Permissions Not Properly Enforced"".","[title] Time Clock user reading organization Settings via API returns 200 (backend does not enforce — expected)

[expected] The request returns 200 OK with the organization's work-order settings.
This is the expected, accepted behaviour: the Product Owner confirmed (SV-7958, 2026-07-14) that the backend only enforces permissions on some endpoints and intentionally leaves others open by design. This read endpoint is not gated on the backend; the Settings area is instead hidden from the Time Clock user in the app (front-end), which is considered sufficient.","SV-7958 closed Done with the PO ruling that this observed behaviour is expected (backend enforcement not required; front-end hides the surface) — the case asserted a 403 the build will never return, a prime nightly-automation false failure.","SV-7958 Sasha Grosman 2026-07-14 (""What was reported observed ... is expected. We only block BE permission when appropriate""); ticket closed Done.",high,
29458,https://shopview.testrail.io/index.php?/cases/view/29458,4091,API - Time Clock Enforcement,BUG: Time Clock user CAN read Taxes / Finance data via API (should be blocked),UPDATE,"title, expected","EXPECTED: the request should return 403 Forbidden because the Time Clock role has no Finance / See Financial Data access. ACTUAL (2026-07-13, staging): the request returns 200 OK with the tax list — a permission LEAK.","[title] Time Clock user reading Taxes via API returns 200 (backend does not enforce — expected)

[expected] The request returns 200 OK with the tax list.
This is the expected, accepted behaviour: the Product Owner confirmed (SV-7958, 2026-07-14) that the backend intentionally leaves some read endpoints open by design and relies on the front end to hide the surface from the Time Clock user. This endpoint is not gated on the backend.",Same SV-7958 PO ruling: the 200 is accepted; the case asserted a 403 the build will never return.,SV-7958 Sasha Grosman 2026-07-14; ticket closed Done.,high,
29459,https://shopview.testrail.io/index.php?/cases/view/29459,4091,API - Time Clock Enforcement,BUG: Time Clock user CAN create a Customer via API (should be blocked),UPDATE,"title, expected","EXPECTED: the request should return 403 Forbidden ... ACTUAL (2026-07-13, staging): the request returns 201 Created and a real customer is created — a serious permission LEAK (the create endpoint is missing the gate that the view and delete endpoints have).","[title] Time Clock user creating a Customer via API returns 201 (backend does not enforce — accepted by PO)

[expected] The request returns 201 Created and a customer record is created.
Per the Product Owner (SV-7958, 2026-07-14) the backend permission gaps observed on this role are expected/accepted for now — the backend does not gate this create endpoint and the front end does not expose customer creation to the Time Clock user. NOTE for QA: this is a WRITE/create leak (not merely a read); it was explicitly reported as ""Critical"" and the PO still accepted it and closed SV-7958 Done. Flag to the PO if a backend gate is later desired, but the current expected result is 201.","SV-7958 was closed Done after Bilal explicitly reported the POST /api/customers/create 201 leak as Critical; the PO ruled the observed behaviour expected. Case must assert the accepted 201, with a QA note that this is a write-leak the PO knowingly accepted.",SV-7958 Sasha Grosman 2026-07-14 (closed Done over the reported customers/create 201 leak).,medium,
29460,https://shopview.testrail.io/index.php?/cases/view/29460,4091,API - Time Clock Enforcement,BUG: Time Clock user's Work Order create is not blocked with 403 (should be blocked),UPDATE,"title, expected","EXPECTED: the request should return 403 Forbidden ... ACTUAL: it never returns 403 — it returns 400 (""company_id Missing required parameter"") ... and 500 with a valid company_id ... the create endpoint is missing the permission gate.","[title] Time Clock user Work Order create via API is not gated with 403 (backend does not enforce — accepted by PO)

[expected] The request does not return 403. It returns 400 (""company_id Missing required parameter"") without a company_id, and 500 with a valid company_id — i.e. the request is processed past the permission layer. No work order is persisted by this probe.
Per the Product Owner (SV-7958, 2026-07-14) the missing backend gate on this endpoint is accepted for now; the front end does not expose work-order creation to the Time Clock user. NOTE for QA: assert only that the endpoint is reachable past the gate (not 403); do not assert a 500 as the contract since it is an unhandled-input error, not a designed response.",SV-7958 PO ruling accepts the missing gate; the case asserted a 403 the build will never return. Rewritten to the accepted 'not gated' contract without pinning the incidental 500.,SV-7958 Sasha Grosman 2026-07-14; ticket closed Done.,medium,
