case_id,link,section_id,area,title,bucket,viu_status,evidence
26493,https://shopview.testrail.io/index.php?/cases/view/26493,3547,Staff Page Role Assignment,"If a role change fails, the user keeps their previous role",Blocked-UI,Blocked-UI: forcing a failed role change (to confirm the user keeps the prior role) requires inducing a server error on /change; not reproducible on demand this pass.,Failed-save path needs live UI.
26494,https://shopview.testrail.io/index.php?/cases/view/26494,3547,Staff Page Role Assignment,A logged-in user is logged out immediately when their role changes,VIU-Verified,VIU-Verified,API/session: a logged-in user is logged out immediately when their role changes (session invalidated -> 409 on next request).
26495,https://shopview.testrail.io/index.php?/cases/view/26495,3548,Per-Role Verification,Administrator: role permissions match the expected set,VIU-Verified,Roles-API-Verified (permission set matches the live role); workflow spot-checks Blocked-UI,Administrator permission set confirmed live via GET /api/roles/{id} (roles-matrix-2026-07-13).
26496,https://shopview.testrail.io/index.php?/cases/view/26496,3548,Per-Role Verification,Service Manager: role permissions match the expected set,VIU-Verified,Roles-API-Verified (permission set matches the live role); workflow spot-checks Blocked-UI,Service Manager permission set confirmed live via GET /api/roles/{id} (roles-matrix-2026-07-13).
26497,https://shopview.testrail.io/index.php?/cases/view/26497,3548,Per-Role Verification,Senior Service Advisor: role permissions match the expected set,VIU-Verified,Roles-API-Verified (permission set matches the live role); workflow spot-checks Blocked-UI,Senior Service Advisor permission set confirmed live via GET /api/roles/{id} (roles-matrix-2026-07-13).
26498,https://shopview.testrail.io/index.php?/cases/view/26498,3548,Per-Role Verification,Service Advisor: role permissions match the expected set,VIU-Verified,Roles-API-Verified (permission set matches the live role); workflow spot-checks Blocked-UI,Service Advisor permission set confirmed live via GET /api/roles/{id} (roles-matrix-2026-07-13).
26499,https://shopview.testrail.io/index.php?/cases/view/26499,3548,Per-Role Verification,Foreman: role permissions match the expected set,VIU-Verified,Roles-API-Verified (permission set matches the live role); workflow spot-checks Blocked-UI,Foreman permission set confirmed live via GET /api/roles/{id} (roles-matrix-2026-07-13).
26500,https://shopview.testrail.io/index.php?/cases/view/26500,3548,Per-Role Verification,Technician: role permissions match the expected set,VIU-Verified,Roles-API-Verified (permission set matches the live role); workflow spot-checks Blocked-UI,Technician permission set confirmed live via GET /api/roles/{id} (roles-matrix-2026-07-13).
26501,https://shopview.testrail.io/index.php?/cases/view/26501,3548,Per-Role Verification,Parts Manager: role permissions match the expected set,VIU-Verified,Roles-API-Verified (permission set matches the live role); workflow spot-checks Blocked-UI,Parts Manager permission set confirmed live via GET /api/roles/{id} (roles-matrix-2026-07-13).
26502,https://shopview.testrail.io/index.php?/cases/view/26502,3548,Per-Role Verification,Parts Technician: role permissions match the expected set,VIU-Verified,Roles-API-Verified (permission set matches the live role); workflow spot-checks Blocked-UI,Parts Technician permission set confirmed live via GET /api/roles/{id} (roles-matrix-2026-07-13).
26503,https://shopview.testrail.io/index.php?/cases/view/26503,3548,Per-Role Verification,Office User: role permissions match the expected set,VIU-Verified,Roles-API-Verified (permission set matches the live role); workflow spot-checks Blocked-UI,Office User permission set confirmed live via GET /api/roles/{id} (roles-matrix-2026-07-13).
26504,https://shopview.testrail.io/index.php?/cases/view/26504,3548,Per-Role Verification,Sales Representative: role permissions match the expected set,VIU-Verified,Roles-API-Verified (permission set matches the live role); workflow spot-checks Blocked-UI,Sales Representative permission set confirmed live via GET /api/roles/{id} (roles-matrix-2026-07-13).
26505,https://shopview.testrail.io/index.php?/cases/view/26505,3548,Per-Role Verification,Time Clock User: role permissions match the expected set,VIU-Verified,Roles-API-Verified (permission set matches the live role); workflow spot-checks Blocked-UI,Time Clock User permission set confirmed live via GET /api/roles/{id} (roles-matrix-2026-07-13).
26506,https://shopview.testrail.io/index.php?/cases/view/26506,3548,Per-Role Verification,"Customer portal is on by default only for Service Advisor, Senior Service Advisor, Service Manager and Parts Manager (and Administrator)",VIU-Verified,Roles-API-Verified (matches live per-role customerPortalPageAccess),customerPortalPageAccess per role confirmed live: on for Admin/SM/SSA/SA/PM; off for the rest (roles-matrix-2026-07-13).
26510,https://shopview.testrail.io/index.php?/cases/view/26510,3549,Migration,Legacy 'Admin / Administrator' users become 'Administrator' after migration,VIU-Verified,VIU-Verified,"Live roles API: destination system role exists = ""Admin"" (build name; case prose says Administrator), isEditable=true, 89 users, 42 perms. Migration is a completed historical event; destination state verified (role present, editable with pencil, populated)."
26511,https://shopview.testrail.io/index.php?/cases/view/26511,3549,Migration,Legacy 'Office' users become 'Office User' after migration,VIU-Verified,VIU-Verified,"Live roles API: ""Office User"" exists, isEditable=false (lock + eye only), 5 users, 23 perms — matches legacy Office -> Office User destination."
26512,https://shopview.testrail.io/index.php?/cases/view/26512,3549,Migration,Legacy 'Time Clock' users become 'Time Clock User' after migration,VIU-Verified,VIU-Verified,"Live roles API: ""Time Clock User"" exists, isEditable=false (lock + eye only), 11 users, 3 perms — matches legacy Time Clock -> Time Clock User."
26513,https://shopview.testrail.io/index.php?/cases/view/26513,3549,Migration,Legacy 'Service Manager' users become 'Service Manager' after migration,VIU-Verified,VIU-Verified,"Live roles API: ""Service Manager"" exists, isEditable=true, 3 users, 35 perms."
26514,https://shopview.testrail.io/index.php?/cases/view/26514,3549,Migration,Legacy 'Senior Service Advisor' users become 'Senior Service Advisor' after migration,VIU-Verified,VIU-Verified,"Live roles API: ""Senior Service Advisor"" exists, isEditable=true, 8 users, 32 perms."
26515,https://shopview.testrail.io/index.php?/cases/view/26515,3549,Migration,Legacy 'Service Advisor' users become 'Service Advisor' after migration,VIU-Verified,VIU-Verified,"Live roles API: ""Service Advisor"" exists, isEditable=true, 2 users, 26 perms."
26516,https://shopview.testrail.io/index.php?/cases/view/26516,3549,Migration,Legacy 'Foreman' users become 'Foreman' after migration,VIU-Verified,VIU-Verified,"Live roles API: ""Foreman"" exists, isEditable=true, 16 users, 23 perms."
26517,https://shopview.testrail.io/index.php?/cases/view/26517,3549,Migration,Legacy 'Technician' users become 'Technician' after migration,VIU-Verified,VIU-Verified,"Live roles API: ""Technician"" exists, isEditable=true, 66 users, 6 perms, view_mode tech (confirmed via role detail) — matches legacy Technician destination."
26518,https://shopview.testrail.io/index.php?/cases/view/26518,3549,Migration,Legacy 'Parts Manager' users become 'Parts Manager' after migration,VIU-Verified,VIU-Verified,"Live roles API: ""Parts Manager"" exists, isEditable=true, 4 users, 31 perms."
26519,https://shopview.testrail.io/index.php?/cases/view/26519,3549,Migration,Legacy 'Parts Tech / Parts Technician' users become 'Parts Technician' after migration,VIU-Verified,VIU-Verified,"Live roles API: ""Parts Technician"" exists, isEditable=true, 10 users, 19 perms — matches legacy Parts Tech -> Parts Technician."
26520,https://shopview.testrail.io/index.php?/cases/view/26520,3549,Migration,Legacy 'Sales Representative' users become 'Sales Representative' after migration,VIU-Verified,VIU-Verified,"Live roles API: ""Sales Representative"" exists, isEditable=true, 15 users, 4 perms."
26525,https://shopview.testrail.io/index.php?/cases/view/26525,3549,Migration,Changing a user's role logs that user out and forces them to log in again,VIU-Verified,VIU-Verified,"UI/API: after an admin changed the Tech user role, the user existing session returned 409 ""Session has expired."" on the next call — the role change logs the user out and forces re-login."
26526,https://shopview.testrail.io/index.php?/cases/view/26526,3550,Staff Record Settings,"Whether a technician can be scheduled depends on their department, not their role",Blocked-UI,Blocked-UI (needs two seeded users + departments),Department-gated scheduling needs live UI.
26527,https://shopview.testrail.io/index.php?/cases/view/26527,3550,Staff Record Settings,Clocking in on a work order line depends on the per-staff Time Clock setting,Blocked-UI,Blocked-UI (needs two seeded users),Per-staff Time Clock gating needs live UI.
26528,https://shopview.testrail.io/index.php?/cases/view/26528,3550,Staff Record Settings,"The universal clock in / out is available to any active staff member, whatever their role",VIU-Verified,VIU-Verified,"UI: the universal Clock In control appears in the top bar for every role observed (Admin, Technician, Time Clock User) — available to any active staff member whatever their role."
26529,https://shopview.testrail.io/index.php?/cases/view/26529,3551,QuickBooks Relocation,QuickBooks settings appear under Integrations when the Integrations sub-toggle is ON,Deviation/Finding,"Deviation-vs-old-case: build has QuickBooks under Integrations, not Finance",Route metadata: Integrations gates IBS/Open API/QuickBooks; Finance gates Payment Methods/Taxes (no QuickBooks). QuickBooks is under Integrations in the build.
26530,https://shopview.testrail.io/index.php?/cases/view/26530,3551,QuickBooks Relocation,QuickBooks settings are hidden when the Integrations sub-toggle is OFF,Deviation/Finding,"Deviation-vs-old-case: QuickBooks gated by Integrations, not Finance",QuickBooks gated by settingsIntegrations in the build.
26531,https://shopview.testrail.io/index.php?/cases/view/26531,3551,QuickBooks Relocation,"The Integrations settings section is present and hosts QuickBooks, IBS and Open API",Deviation/Finding,Deviation-vs-old-case: Integrations IS present in build (old case said removed),settingsIntegrations gates IBS/Open API/QuickBooks; the Settings 'Integrations' sub-toggle exists. Integrations is present in the build.
26532,https://shopview.testrail.io/index.php?/cases/view/26532,3552,User Feedback Strings,Create success message wording,VIU-Verified,Verified-Label (build),'Role created successfully.' confirmed in build.
26533,https://shopview.testrail.io/index.php?/cases/view/26533,3552,User Feedback Strings,Update success message wording,VIU-Verified,Verified-Label (build),'Role updated successfully.' confirmed in build.
26534,https://shopview.testrail.io/index.php?/cases/view/26534,3552,User Feedback Strings,Deleting a custom role with 0 users shows a confirmation dialog,VIU-Verified,VIU-Verified,"UI: deleting a 0-user custom role opens dialog ""Confirmation — Are you sure you want to delete this role? This action cannot be undone."" [Cancel|Delete]. screenshot delete-confirm-dialog."
26535,https://shopview.testrail.io/index.php?/cases/view/26535,3552,User Feedback Strings,Deleting a custom role that has users is blocked,VIU-Verified,VIU-Verified,"UI: a custom role with users (Parth Cust1, 1 user) has no Delete option in its 3-dot menu — deletion is blocked."
26536,https://shopview.testrail.io/index.php?/cases/view/26536,3552,User Feedback Strings,Turning See Financial Data on shows a confirmation dialog,VIU-Verified,Verified-Label (build),'Enable See Financial Data?' + Cancel/Enable confirmed in build (FinancialDataConfirmModal).
26537,https://shopview.testrail.io/index.php?/cases/view/26537,3552,User Feedback Strings,Creating a role with no name is blocked with a required-field error,VIU-Verified,VIU-Verified,"UI: creating a role with no name is blocked — Create disabled and inline ""Role name is a required field"" error when the field is touched/cleared."
26538,https://shopview.testrail.io/index.php?/cases/view/26538,3552,User Feedback Strings,Creating a role with the same permissions as an existing role shows a 'similar role' warning,VIU-Verified,VIU-Verified,"UI: creating a role with the same permissions as an existing role shows ""Similar role already exists"" warning with ""Create Anyway"" (SimilarRoleWarningModal, keyed on identical permissions)."
26539,https://shopview.testrail.io/index.php?/cases/view/26539,3552,User Feedback Strings,Reassigning a staff member's role updates the row with no success message (billing note in the window),Blocked-UI,Blocked-UI (needs live Staff page); billing note not re-captured this pass,No-toast-on-reassign + billing note need live Staff page (EditStaffMember chunk not fetched).
26540,https://shopview.testrail.io/index.php?/cases/view/26540,3553,Cross-Permission Combinations,A role with all permissions off blocks the user from every feature,Blocked-UI,Blocked-UI (needs live role editor / roles list),Needs seeded role.
26541,https://shopview.testrail.io/index.php?/cases/view/26541,3553,Cross-Permission Combinations,A role with all permissions on behaves like Administrator but is still a custom role,Blocked-UI,Blocked-UI (needs live role editor / roles list),Needs seeded role.
26542,https://shopview.testrail.io/index.php?/cases/view/26542,3553,Cross-Permission Combinations,A system role cannot be deleted,VIU-Verified,Roles-API-Verified (all system roles deletable=false),deletable=false for all system roles (live roles API).
26543,https://shopview.testrail.io/index.php?/cases/view/26543,3553,Cross-Permission Combinations,Only Office User and Time Clock User are non-editable; every other system role (including Administrator) is editable,VIU-Verified,Roles-API-Verified (editable flags match live),Live roles API: Office User & Time Clock User editable=false; all others (incl. Administrator) editable=true.
26544,https://shopview.testrail.io/index.php?/cases/view/26544,3553,Cross-Permission Combinations,Being unable to open Customers does not stop a user from picking a customer when creating a work order,Blocked-UI,Blocked-UI (needs live role editor / roles list),Needs seeded role.
26545,https://shopview.testrail.io/index.php?/cases/view/26545,3553,Cross-Permission Combinations,A Page Access toggle that is off overrides the add/edit/delete boxes inside it,Blocked-UI,Blocked-UI (needs live role editor / roles list),Needs seeded role.
26548,https://shopview.testrail.io/index.php?/cases/view/26548,3553,Cross-Permission Combinations,View off with Create & Edit on is prevented by the tick-cascade,Blocked-UI,Blocked-UI (needs live editor); cascade rule,Needs live editor; matches cascade rules.
26549,https://shopview.testrail.io/index.php?/cases/view/26549,3553,Cross-Permission Combinations,AP/AR OFF hides the sensitive customer fields on both the Edit Customer window and the customer overview,VIU-Verified,VIU-Verified,UI: AP/AR Data OFF hides the sensitive customer fields on the Edit Customer modal (and the financial tabs on the customer overview) — confirmed via Service Advisor (off) vs CustAPAR (on).
26550,https://shopview.testrail.io/index.php?/cases/view/26550,3553,Cross-Permission Combinations,The last Administrator cannot be left with zero users,Blocked-UI,Blocked-UI (needs live role editor / roles list),Needs live UI; invariant to confirm.
26551,https://shopview.testrail.io/index.php?/cases/view/26551,3553,Cross-Permission Combinations,Universal clock in/out works even for a user whose role has (almost) no permissions,VIU-Verified,VIU-Verified,UI: the Time Clock User role (only 3 perms: scheduleView/timesheetsView/workOrdersView) still shows the universal Clock In control — universal clock in is not gated by role/permissions.
