Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,,
Only the closed palette colours appear on any document,Document Visual Standard,Functional,Medium,"1. You are signed in to ShopView.
2. You can inspect the colours used in a rendered document (on screen or PDF).","1. Generate a document.
2. Check every colour used against the allowed set.","1. The only colours on the light printed document are: ink #121926, body text #364152, muted text #697586, faint labels #9AA4B2, hairlines #E3E8EF, row dividers #EEF2F6, paid-banner surface #F8FAFC, accent #257CFF, negative #B42318, paper #FFFFFF.
2. No colour outside this set appears on the printed document; the print and black-and-white output adds only the inks S12-R5 lists, and the Design Document's demo chrome and dark-mode preview are not part of any document.

---
This is the expected behaviour as per epic SV-8218 and story SV-9151 (Story 12, Document Visual Standard) and the Invoice UI Refresh specification version 45, section S12-R2, and the Design Document, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9151 (S12-R2),,
Accent colour appears only on line numbers and the footer 'ShopView',Document Visual Standard,Functional,Low,"1. You are signed in to ShopView.
2. You can inspect where the accent colour #257CFF is used on a document.","1. Generate a document that has work lines.
2. Find every place the accent #257CFF is used.","1. The accent #257CFF appears only on the work line numbers and on the word ""ShopView"" in the footer.
2. On the Parts Sale document, which has no numbered work lines, the accent appears only on the word ""ShopView"" in the footer.
3. Nothing else on the document uses the accent.

---
This is the expected behaviour as per epic SV-8218 and story SV-9151 (Story 12, Document Visual Standard) and the Invoice UI Refresh specification version 45, section S12-R3, and the Design Document, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9151 (S12-R3),,
Typography uses Inter with the specified weights,Document Visual Standard,Functional,Low,"1. You are signed in to ShopView.
2. You can inspect the fonts and weights used on a rendered document.","1. Generate a document.
2. Check the typeface and the weight of body text, emphasis/totals, in-job section labels, and the shop name/document label/headline figure/line numbers.","1. The typeface is Inter with a system sans-serif fallback, applied identically on screen and in PDF output, so the on-screen preview and the PDF wrap line for line.
2. Weight 400 for body text; 600 and 700 for emphasis and totals; 700 for the in-job section labels; 800 for the shop name, the document label, the headline figure, and the line numbers.
3. Uppercase micro-labels carry letterspacing as in the Design Document.

---
This is the expected behaviour as per epic SV-8218 and story SV-9151 (Story 12, Document Visual Standard) and the Invoice UI Refresh specification version 45, section S12-R4, and the Design Document, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9151 (S12-R4),,
Print/PDF ink floor keeps text and rules dark enough,Document Visual Standard,Functional,Medium,"1. You are signed in to ShopView.
2. You can obtain a document's print/PDF output and inspect its ink values.","1. Obtain the PDF (or print output) of a document.
2. Check the darkness of text and hairline rules.","1. In print and PDF output, no text renders lighter than #4B5565.
2. Text smaller than 10px renders no lighter than #364152.
3. Hairline rules render no lighter than #CDD5DF.

---
This is the expected behaviour as per epic SV-8218 and story SV-9151 (Story 12, Document Visual Standard) and the Invoice UI Refresh specification version 45, section S12-R5, and the Design Document, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9151 (S12-R5),,
Every document is fully legible in grayscale,Document Visual Standard,Functional,Low,"1. You are signed in to ShopView.
2. You can print or render a document in grayscale.","1. Render or print a document in grayscale.
2. Check that all meaning is still clear without colour.","1. Every document is fully legible printed in grayscale.
2. Colour is never the only signal: credit amounts also carry the leading minus, and discounts also carry parentheses.

---
This is the expected behaviour as per epic SV-8218 and story SV-9151 (Story 12, Document Visual Standard) and the Invoice UI Refresh specification version 45, section S12-R6, and the Design Document, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9151 (S12-R6),,
Prototype chrome does not appear on any real document,Document Visual Standard,Negative,Medium,"1. You are signed in to ShopView.
2. You can generate a real document (not the Design Document prototype).","1. Generate a real Estimate, Invoice or Credit Invoice.
2. Look for any prototype demo tooling.","1. The Design Document's control strips (the document and field toggles, the settings menu, the theme controls) do not appear on any real document.
2. Only the white sheet is the document.
3. The PDF output carries no drop shadow and no rounded sheet corners (those are screen-prototype presentation only).

---
This is the expected behaviour as per epic SV-8218 and story SV-9151 (Story 12, Document Visual Standard) and the Invoice UI Refresh specification version 45, sections S12-R7 and S12-N1, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9151 (S12-R7; S12-N1),,
Work-section rules and dividers follow the specified treatment,Document Visual Standard,Functional,Low,"1. You are signed in to ShopView.
2. You can generate a document with several work lines, at least one having fee/discount adjustment rows.","1. Generate the document.
2. Inspect the rules and dividers in the work section.","1. The work section opens with a 2px ink rule under the section label.
2. Numbered jobs are separated by a 1px ink (#121926) rule.
3. Charge rows inside a job are separated by #EEF2F6 row dividers.
4. The ""Labor"" and ""Parts"" sub-section labels carry no underline rule.
5. When a line has fee or discount adjustment rows, the row divider follows the line's last adjustment row - never between the line and its adjustments - so the line and its adjustments read as one group.

---
This is the expected behaviour as per epic SV-8218 and story SV-9151 (Story 12, Document Visual Standard) and the Invoice UI Refresh specification version 45, section S12-R8, and the Design Document, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9151 (S12-R8),,
Section labels use the three-tier hierarchy with exact sizes and inks,Document Visual Standard,Functional,Low,"1. You are signed in to ShopView.
2. You can inspect text sizes, weights and colours on a rendered document.","1. Generate a document with work lines.
2. Inspect the document section label, the 'Scope of work' label, and the in-job 'Labor'/'Parts' labels.","1. The document section label (""Work Summary"" / ""Work Performed"" / ""Parts"") is 11px weight 700 in muted ink #697586.
2. ""Scope of work"" is 10px weight 700 in body ink #364152.
3. The in-job ""Labor"" and ""Parts"" labels are 10.5px weight 700 in full ink #121926.
4. All three sit visually below the 16px weight-700 job titles, with letterspacing per the Design Document.

---
This is the expected behaviour as per epic SV-8218 and story SV-9151 (Story 12, Document Visual Standard) and the Invoice UI Refresh specification version 45, section S12-R9, and the Design Document, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9151 (S12-R9),,
Multi-page document uses standard page-break behaviour,Document Visual Standard,Functional,Medium,"1. You are signed in to ShopView.
2. You can generate a document long enough to span more than one page (a work order with many work lines), on screen and as a PDF.","1. Generate a multi-page document.
2. Look at the top of every page after the first.
3. Check the totals block, a work line together with its own footer, the signature row, and any single row that falls near a page boundary.","1. Long documents paginate using standard, globally accepted page-break behaviour, not custom pagination.
2. Every page after the first opens with a single identification line: the shop location's name on the left and the document number on the right (for example ""Heavy Duty - 9919"" on the left and ""Invoice: INV-S2-4802"" on the right).
3. The full masthead does not repeat on later pages.
4. The totals block is not split across a page break.
5. A work line and its own footer stay together on the same page.
6. The signature row does not land alone on a final page.
7. No single row is orphaned by itself on a page.

---
This is the expected behaviour as per epic SV-8218 and story SV-9151 (Story 12, Document Visual Standard) and the Invoice UI Refresh specification version 45, section S12-R10, and the Design Document, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026
",SV-9151 (S12-R10),,
On-screen document fits the viewport; wide elements scroll in their own container,Document Visual Standard,Functional,Medium,"1. You are signed in to ShopView.
2. You can view a document on screen and narrow the browser viewport, ideally with a document that contains a wide element such as a wide table.","1. Open a document on screen and narrow the viewport.
2. Check whether any content is clipped.
3. Find an element wider than the viewport (for example a wide table) and check how it behaves.","1. On screen the document fits within the viewport with no content clipped.
2. Any element wider than the viewport (for example a wide table) scrolls horizontally within its own container, rather than clipping or forcing the whole page to scroll sideways.

---
This is the expected behaviour as per epic SV-8218 and story SV-9151 (Story 12, Document Visual Standard) and the Invoice UI Refresh specification version 45, section S12-R11, and the Design Document, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026
",SV-9151 (S12-R11),,
Parts Sale documents behave as the Estimate/Invoice except as stated,Parts Sale Estimate and Invoice,Functional,High,"1. You are signed in to ShopView.
2. You can generate a Parts Sale Estimate and a Parts Sale Invoice.","1. Generate a Parts Sale Estimate and a Parts Sale Invoice.
2. Check masthead, dates, addresses, Remit Payment To, asset section, financial summary, payments/Balance, paid banner, disclaimer/signature, and visual standard.","1. The Parts Sale Estimate behaves as the Estimate, and the Parts Sale Invoice as the Invoice, throughout the spec: masthead and date labels (including ""Estimate date"" and the Due/Paid date swap), addresses and Remit Payment To, asset section, financial summary, payments and Balance, the paid banner rule, disclaimer and signature, and the visual standard - except as Story 13 states.

---
This is the expected behaviour as per epic SV-8218 and story SV-9195 (Story 13, Parts Sale Estimate and Invoice) and the Invoice UI Refresh specification version 45, section S13-R1, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9195 (S13-R1),,
"Parts Sale body is a single flat 'Parts' section, no jobs",Parts Sale Estimate and Invoice,Functional,High,"1. You are signed in to ShopView.
2. A Parts Sale Estimate or Invoice exists with several part lines.","1. Generate the Parts Sale document.
2. Read the body section.","1. The body is a single section headed ""Parts"".
2. It shows flat part lines, each with part number, description, quantity, rate, and amount.
3. There are no job blocks, no ""Scope of work"", no Labor section, and no Declined Work section on a parts sale document.

---
This is the expected behaviour as per epic SV-8218 and story SV-9195 (Story 13, Parts Sale Estimate and Invoice) and the Invoice UI Refresh specification version 45, section S13-R2, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9195 (S13-R2),,
Parts Sale line-level fees/discounts render as on the Invoice,Parts Sale Estimate and Invoice,Functional,Medium,"1. You are signed in to ShopView.
2. A Parts Sale document has a part line with a line-level fee or discount.","1. Generate the Parts Sale document.
2. Read the part line that has an adjustment.","1. Line-level fees and discounts render exactly as on the Invoice: indented under their part line.
2. The row divider follows the part's last adjustment row, rather than sitting between the part and its adjustments.

---
This is the expected behaviour as per epic SV-8218 and story SV-9195 (Story 13, Parts Sale Estimate and Invoice) and the Invoice UI Refresh specification version 45, sections S13-R3 and S12-R8, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9195 (S13-R3; S12-R8),,
Parts Sale document number keeps parts-sale numbering,Parts Sale Estimate and Invoice,Functional,Low,"1. You are signed in to ShopView.
2. You can generate a Parts Sale Estimate and Invoice with parts-sale numbering.","1. Generate the Parts Sale Estimate and read its masthead label.
2. Generate the Parts Sale Invoice and read its masthead label.","1. The document number uses the parts-sale numbering through the existing document numbering.
2. For example the Estimate reads ""Estimate: EST-P2-1088"" and the Invoice reads ""Invoice: INV-P2-1088"".

---
This is the expected behaviour as per epic SV-8218 and story SV-9195 (Story 13, Parts Sale Estimate and Invoice) and the Invoice UI Refresh specification version 45, section S13-R4, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9195 (S13-R4),,
Parts Sale reference fields drop Work Order and Approval Code,Parts Sale Estimate and Invoice,Functional,Medium,"1. You are signed in to ShopView.
2. You can generate a Parts Sale document with a Customer PO, Terms, and an Authorizer set.","1. Generate the Parts Sale document.
2. Read the order reference fields area.","1. The Work Order field and the Approval Code field are not shown on a parts sale document.
2. Customer PO and Terms are unchanged (Terms always shows).
3. Authorizer follows the parts-sale Authorizer treatment (S13-R6).

---
This is the expected behaviour as per epic SV-8218 and story SV-9195 (Story 13, Parts Sale Estimate and Invoice) and the Invoice UI Refresh specification version 45, section S13-R5, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9195 (S13-R5),,
Parts sale receives the Authorizer treatment (net-new),Parts Sale Estimate and Invoice,Functional,Medium,"1. You are signed in to ShopView with access to parts sales.
2. A parts sale exists for a customer with 'Approves Work' contacts.","1. Open the parts sale record and find the Authorizer field.
2. Select an authorizer from the offered list, then invoice the parts sale and try to change it.
3. Generate the Parts Sale document and read the Authorizer reference field.","1. The parts sale has an Authorizer field offering the customer's ""Approves Work"" contacts, empty by default, filled by the user.
2. It is locked once the parts sale is invoiced.
3. If that invoice is voided or reversed, the Authorizer becomes editable again (mirrors S3-R8).
4. When set, the authorizer's name prints in the document's Authorizer reference field.

---
This is the expected behaviour as per epic SV-8218 and story SV-9195 (Story 13, Parts Sale Estimate and Invoice) and the Invoice UI Refresh specification version 45, section S13-R6, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9195 (S13-R6),,
Parts Sale financial summary shows no Labor and no Shop supplies row,Parts Sale Estimate and Invoice,Functional,Medium,"1. You are signed in to ShopView.
2. A Parts Sale Invoice exists with parts charges, adjustments, tax and payments.","1. Generate the Parts Sale Invoice.
2. Read the financial summary.","1. The financial summary shows no ""Labor"" row and no ""Shop supplies"" row.
2. The ""Parts"" row, the adjustment rows, ""Subtotal"", ""Tax"", ""Total"", ""Payments"", and ""Balance"" are identical to the Invoice.

---
This is the expected behaviour as per epic SV-8218 and story SV-9195 (Story 13, Parts Sale Estimate and Invoice) and the Invoice UI Refresh specification version 45, section S13-R7, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9195 (S13-R7),,
Batch and imported invoices are out of scope (kept on current templates),Parts Sale Estimate and Invoice,Negative,Low,"1. You are signed in to ShopView.
2. You can generate a batch invoice and an imported invoice.","1. Generate a batch invoice and an imported invoice.
2. Confirm they are not restyled by this project.","1. Batch invoices and imported invoices are not part of Story 13 or this spec.
2. They keep their current templates until the follow-up ticket (SV-9193) ships.
3. Restyling shared template partials must not half-restyle these deferred templates.

---
This is the expected behaviour as per epic SV-8218 and story SV-9195 (Story 13, Parts Sale Estimate and Invoice) and the Invoice UI Refresh specification version 45, section S13-N1, and story SV-9193 (deferred), read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9195 (S13-N1); SV-9193 (deferred),,
