internal_id,testrail_case_id,title,section,refs
PV-CALC-12,C30370,Unit Cost / Sell Price and Margin % use independent null triggers,PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R4a (null rules + mixed-row paragraph); S3-R9)
PV-CALC-13,C30371,Number formats match the spec per column; rounding is half away from zero,PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R5; S5-R7 (rounding))
PV-CALC-14,C30372,Core parts are excluded from both the inventory and special-order result sets,PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R1; S5-R2; §3 Key Decisions)
PV-CALC-15,C30373,Movement and billed bases may differ; Sold (WO) + Sold (Parts Sale) = billed,PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R7; §3 Key Decisions)
PV-CALC-16,C30374,"Window anchors: movement uses the event date, billed uses the WO date",PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5 Definitions (Window / Work-order date); S5-R7)
PV-PREC-01,C38924,Units Sold keeps an exact part-of-a-unit quantity and is never rounded off,PV — Columns & Calculations,SV-8589 (PV spec v6 2026-08-07 S5-R1 Units Sold net stock movement + S5-R5 two-decimal movement format; tech-plan-2026-07-29 Phase 0 / PR-1 D2; SV-8589 verbatim Tests: 'fractional-quantity round-trip regression')
PV-EXP-01,C30375,The overflow button opens Download (PDF) then Download (CSV) in that order,PV — Exports,"SV-8646 (PV spec v6 2026-08-07 S6-R1 — S6-R1 CLOSES it in the spec's own words (""an export menu with two items ... Download (PDF) and Download (CSV)""); so the closed list IS the requirement)"
PV-EXP-02,C30376,Both exports reflect the filters and search active at the time of export,PV — Exports,"SV-8646 (PV spec v6 2026-08-07 S6-R2; S6-R11; §3 Key Decisions — both exports reflect the filters and search active at export time; S6-R11 = the ""Locations:"" line in both exports [Chris Ward 2026-07-29; newest-wins])"
PV-EXP-03,C30377,"Exports include only the enabled columns, in the canonical on-screen order",PV — Exports,SV-8646 (PV spec v6 2026-08-07 S6-R3; S4-R4)
PV-EXP-04,C30378,"Exports reflect the active sort, including Min/Max and null placement",PV — Exports,SV-8646 (PV spec v6 2026-08-07 S6-R4; S3-R3)
PV-EXP-05,C30379,"PDF: filename, A3 landscape, title, text truncation, and the shop logo",PV — Exports,SV-8646 (PV spec v6 2026-08-07 S6-R5; S6-R6 + same-logo-treatment for every report per Chris Ward group message 2026-07-29 (chris-update-2026-07-29/chris-message-2026-07-29.md; NEWEST source; last-update-wins))
PV-EXP-06,C30380,CSV is named velocity-report.csv and holds full untruncated text values,PV — Exports,SV-8646 (PV spec v6 2026-08-07 S6-R5; S6-R6; S6-R8)
PV-EXP-07,C30381,"Em-dash in both exports; Last Sale reads ""N days"" in the PDF",PV — Exports,SV-8646 (PV spec v6 2026-08-07 S6-R7; S6-R8; S3-R9)
PV-EXP-08,C30382,"PDF export alignment: Type centered, text left, numeric and money right",PV — Exports,SV-8646 (PV spec v6 2026-08-07 S6-R10; S3-R8)
PV-EXP-10,C30384,Export toasts: exact success texts; server or fallback error text on failure,PV — Exports,SV-8646 (PV spec v6 2026-08-07 S6-R9; S6-N1; §7 (casing note) — S6-R9/S6-N1 CLOSE the toast strings verbatim including the shipped UPPERCASE-success / lowercase-failure casing mix; so the exact strings ARE the requirement)
PV-EXP-11,C38885,An over-cap Parts Velocity export is refused with the too-large message,PV — Exports,"SV-8646 (PV spec v6 2026-08-07 S6-R12 — the 10;000-row export cap and its verbatim ""too large to export"" message are now IN the PV spec; previously spec-silent and sourced from tech-plan-2026-07-29 A3/FR-F4 locked by Chris 2026-07-21)"
PV-EXP-12,C43547,A large PDF download fails outright while the CSV of the same view works,PV — Exports,SV-8646 (PV spec v6 2026-08-07 Story 6 exports — the spec is silent on a renderer size limit; tech-plan-2026-07-29 A3/FR-F4 covers only the ten-thousand-row export cap)
PV-EXP-13,C43834,CSV export repeats the PDF header's date range and Locations filter lines,PV — Exports,SV-8646 (PV spec v10 2026-08-17 S6-R11a; suite-wide CSV filter-summary rule SV-9283)
PV-VIS-01,C30385,The report uses the standard two-tone layout,PV — Visual Conformance,SV-8647 (PV spec v6 2026-08-07 S7-R1; §2)
PV-VIS-02,C30386,Toolbar and table detail styling matches the suite paddings and borders,PV — Visual Conformance,SV-8647 (PV spec v6 2026-08-07 S7-R2; S7-R3; S7-R4; S7-R5)
PV-VIS-03,C30387,Dark mode is supported and the grey info icon keeps 3:1 contrast in both,PV — Visual Conformance,SV-8647 (PV spec v6 2026-08-07 S7-R6 — dark-mode support + the grey info icon's colour token at ≥ 3:1 against the cell background in both modes; the ratio is a design-token property so the manual check is by-eye legibility)
PV-API-01,C30388,The report is server-paginated - the backend returns one page of rows at a time,PV — API,SV-8642 (PV spec v6 2026-08-07 §2 (server-paginated); S2-R10)
PV-API-02,C30389,Each filter or search change re-queries the server and returns page one,PV — API,SV-8642 (PV spec v6 2026-08-07 S2-R10)
PV-API-03,C30390,Header-click sorting re-queries the server; nulls first asc and last desc,PV — API,SV-8643 (PV spec v6 2026-08-07 S3-R3)
PV-API-04,C30391,The back end serves report data and export on ordinary reports access,PV — API,"SV-8641 (PV spec v6 2026-08-07 S1-R4; S1-N2 - RESCOPED 2026-08-03; same driver as C30327: Chris Ward Q2=A ""single Reports permission"" + ""they can exist and not do anything""; QA lead ""ONE permission FOR NOW"")"
PV-PREC-02,C38925,QuickBooks amount for a part-of-a-unit sale is exact and never inflated,PV — API,SV-8589 (verbatim Tests: 'QB journal amount exact from fractional movement'; Goal: 'QB journal-entry sync multiplies these into dollar amounts'; tech-plan-2026-07-29 Phase 0 / PR-1 D2 - no report spec covers QuickBooks)
TU-NAV-01,C30392,"Technician Utilization sits under Performance, below existing report links",TU — Access & Display,SV-8648 (TU spec v7 2026-08-07 S1-R1 — below the named anchor items [Sales; Technician Efficiency; Advisor Analysis; Shop Efficiency] per the PRD video 2026-07-30; access = the one ordinary reports permission per QA lead 2026-08-03)
TU-NAV-02,C30393,One row per technician who clocked time in the range at those locations,TU — Access & Display,SV-8648 (TU spec v7 2026-08-07 S1-R2)
TU-NAV-03,C30394,First visit defaults to the This Month preset and the user's active location,TU — Access & Display,SV-8648 (TU spec v7 2026-08-07 S1-R3; S1-R6; S9-R2)
TU-NAV-04,C30395,Changing the date range reloads the rows; a Custom range is capped at 366 days,TU — Access & Display,SV-8648 (TU spec v7 2026-08-07 S1-R4; S1-R5)
TU-NAV-05,C30396,The loading indicator shows on load and reload; rows swap only on data,TU — Access & Display,SV-8648 (TU spec v7 2026-08-07 S1-R10)
TU-NAV-06,C30397,All clock records are day-grouped and windowed in one report-level time zone,TU — Access & Display,SV-8648 (TU spec v7 2026-08-07 S1-R7; S1 context notes)
TU-NAV-07,C30398,Without reports access Technician Utilization is hidden,TU — Access & Display,"SV-8648 (TU spec v7 2026-08-07 S1-N1 — the gate is the one ordinary reports access per Chris Ward Q2=A + QA lead 2026-08-03 ""ONE permission FOR NOW""; Story 1 Prerequisites now states the single reports permission outright so his spec edit is DONE)"
TU-NAV-08,C30399,Standard no-data message when no time in scope or all technicians cleared,TU — Access & Display,"SV-8648 (TU spec v7 2026-08-07 S1-N2; S3-N1; S5-N1; S9-N2; §7 — §7 CLOSES the no-data string verbatim (""Empty bays"" ... ""Get Going!"") as the standard reports no-data label; so the exact string IS the requirement)"
TU-HRS-02,C30401,"Headers in fixed order; Total, WO and Internal Hours show clocked hours (2 dp)",TU — Hours & Utilization,SV-8649; SV-8656 (TU spec v7 2026-08-07 S2-R1; S2-R2; S2-R3; S2-R4; S2-R5; §3 + Story 9 S9-R9 — header order and the hours columns; plus the automatic Location column leftmost when shown)
TU-HRS-03,C30402,Utilization % is WO hours over total hours from unrounded values,TU — Hours & Utilization,SV-8649 (TU spec v7 2026-08-07 S2-R6; S2-R7; §3)
TU-HRS-04,C30403,A technician with only internal hours shows 0.0% utilization,TU — Hours & Utilization,SV-8649 (TU spec v7 2026-08-07 S2-E1; S2-R7; S2 context note)
TU-ELL-01,C30404,Est. Lost Labor values internal hours at each location's default rate,TU — Est. Lost Labor,SV-8649 (TU spec v7 2026-08-07 S2-R8; S2-R9; §3)
TU-ELL-02,C30405,"Est. Lost Labor, when shown, is pinned right and bold with the info icon",TU — Est. Lost Labor,"SV-8649 (TU spec v7 2026-08-07 S2-R10; S2-R11; S8-R4; S8-R6; S8-R7; S8-N1 — each re-worded ""When shown"" now that Est. Lost Labor is a hideable column; new Story 10 S10-R3)"
TU-ELL-03,C30406,"Zero internal hours - or a configured $0.00 rate - shows $0.00, never an em-dash",TU — Est. Lost Labor,SV-8649 (TU spec v7 2026-08-07 S2-E2; §5 Assumptions; S2 context note)
TU-ELL-04,C30407,Internal hours with no default labor rate anywhere show an em-dash,TU — Est. Lost Labor,SV-8649 (TU spec v7 2026-08-07 S2-E3; S8-R11; S2-R4)
TU-ELL-05,C30408,Internal hours split across rated and unrated locations show a part value,TU — Est. Lost Labor,SV-8649 (TU spec v7 2026-08-07 S2-E4)
TU-SORT-01,C30409,On load rows sort by Technician A to Z with the ascending indicator,TU — Sorting,SV-8649 (TU spec v7 2026-08-07 S2-R12; S8-R8; S8-R10)
TU-SORT-02,C30410,"All six columns sort on screen: ascending first, toggling with no third state",TU — Sorting,SV-8649 (TU spec v7 2026-08-07 S2-R13; S2-R14)
TU-SORT-03,C30411,A data reload resets the sort to Technician A to Z,TU — Sorting,SV-8649 (TU spec v7 2026-08-07 S2-R15; §3)
TU-SORT-04,C30412,Sorting reorders only the technician rows,TU — Sorting,SV-8649 (TU spec v7 2026-08-07 S2-R16)
TU-SORT-05,C30413,Sorting Est. Lost Labor keeps em-dash rows last both ways; $0.00 sorts as 0,TU — Sorting,SV-8649 (TU spec v7 2026-08-07 S2-R17)
TU-SUM-01,C30414,"A pinned Summary row labeled Summary sits at the bottom, stays visible on scroll",TU — Summary,SV-8650 (TU spec v7 2026-08-07 S3-R1; S3-R2; S3-R6; S3-R7; S8-R5)
TU-SUM-02,C30415,Summary totals visible technicians from unrounded hours; 0.01 drift expected,TU — Summary,SV-8650 (TU spec v7 2026-08-07 S3-R3; §3 context note; S5-E1)
TU-SUM-03,C30416,Summary Utilization % is the weighted rate; not an average of the rows,TU — Summary,SV-8650 (TU spec v7 2026-08-07 S3-R4)
TU-SUM-04,C30417,Summary Est. Lost Labor sums rated contributions; em-dash only if all are,TU — Summary,SV-8650 (TU spec v7 2026-08-07 S3-R5)
TU-DAY-01,C30418,Each technician row has an accessible expand/collapse control,TU — Per-Day Breakdown,SV-8651 (TU spec v7 2026-08-07 S4-R1; S8-R12)
TU-DAY-02,C30419,"Expanding shows one row per clocked day in date order, loaded on demand",TU — Per-Day Breakdown,"SV-8651 (TU spec v7 2026-08-07 S4-R2; S4-N1; S9-R4 — one row per clocked day in date order; load-on-expand; no row for an unclocked day; per-day pooling across selected locations; the back-end half is covered by C30449 in ""TU - API"")"
TU-DAY-03,C30420,Day rows use the same columns and formats as the technician rows,TU — Per-Day Breakdown,SV-8651 (TU spec v7 2026-08-07 S4-R3; S2-R8; §3)
TU-DAY-04,C30421,One control in the table header expands or collapses all technician rows,TU — Per-Day Breakdown,SV-8651 (TU spec v7 2026-08-07 S4-R4; S8-R12; S8-R3)
TU-DAY-05,C30422,Expansion state is view-only: it resets on any reload and fresh visit,TU — Per-Day Breakdown,SV-8651 (TU spec v7 2026-08-07 S4-R5)
TU-TECH-01,C30423,Filter by Technician starts with every technician selected on a first visit,TU — Technician Filter,SV-8652 (TU spec v7 2026-08-07 S5-R1; S5-R2)
TU-TECH-02,C30424,Deselecting a technician hides the row and recalculates the Summary,TU — Technician Filter,"SV-8652 (TU spec v7 2026-08-07 S5-R3; S5-R4; S5-R5 + §3 Key Decisions (""the technician filter works on screen only and does not reload the report""); S5 context note — the server half is covered by C30450 in ""TU - API"")"
TU-TECH-03,C30425,All technicians and Clear all controls set every technician on or off,TU — Technician Filter,SV-8652 (TU spec v7 2026-08-07 S5-R6; S5-R7; S5-R8; S5-R9)
TU-TECH-04,C30426,Previously deselected technicians stay deselected on the next visit,TU — Technician Filter,SV-8652 (TU spec v7 2026-08-07 S5-R10; S1-R8; §3)
TU-LINK-01,C30428,Total Hours is a real link with a non-color affordance and keyboard access,TU — Deep Links,SV-8653 (TU spec v7 2026-08-07 S6-R1; S6-N1; S8-R14)
TU-LINK-02,C30429,The Total Hours link opens Timesheet Activities in the same tab,TU — Deep Links,SV-8653 (TU spec v7 2026-08-07 S6-R2; S6-R3; S6-R4)
TU-LINK-03,C30430,"Same range, single location, closed records: Total Hours matches Timesheet",TU — Deep Links,SV-8648 (TU spec v7 2026-08-07 S1-R9; §2; §5 Assumptions)
TU-LINK-04,C30431,Reconcile exception (a): an open clock is snapshotted at each load instant,TU — Deep Links,SV-8648 (TU spec v7 2026-08-07 S1-R9(a); S1-E1)
TU-LINK-05,C30432,Reconciliation exception (b): the link passes no location,TU — Deep Links,SV-8653 (TU spec v7 2026-08-07 S6-R6; S1-R9(b))
TU-LINK-06,C30433,A day row's Total Hours links to that technician's single-day timesheet,TU — Deep Links,SV-8653 (TU spec v7 2026-08-07 S6-R5)
TU-EXP-01,C30434,"Three-dot menu is leftmost, then Column Selection; four download options",TU — Exports,SV-8654 (TU spec v7 2026-08-07 S7-R1; S7-R2; S7-R3; S7-R4; S7-R4a; S8-R2 — the spec requires each of the four options by exact label and pins no menu order; S8-R2 gives the three-dot menu leftmost followed by Column Selection)
TU-EXP-02,C30435,The Summary PDF holds the technician rows plus the Summary,TU — Exports,SV-8654 (TU spec v7 2026-08-07 S7-R5; S7-R6; S7-R12)
TU-EXP-03,C30436,"The CSV is always summary-level, quotes comma-containing values",TU — Exports,SV-8654 (TU spec v7 2026-08-07 S7-R7; S7-R10; S7-R12)
TU-EXP-04,C30437,"Downloads cover only selected technicians, locations, and date range",TU — Exports,"SV-8654 (TU spec v7 2026-08-07 S7-R8; S7-R9; S7-R10; S7-R13; S7-E1; S9-R8 — downloads mirror the shown columns and the technician/location/date scope; S7-R13 = the ""Locations:"" line and the automatic Location column)"
TU-EXP-05,C30438,Downloads always order rows Technician A to Z; the on-screen sort is ignored,TU — Exports,SV-8654 (TU spec v7 2026-08-07 S7-R10; S7-R10a)
TU-EXP-06,C30439,PDF logo follows the uploaded logo; the spreadsheet never carries one,TU — Exports,SV-8654 (TU spec v7 2026-08-07 S7-R11; S7-N2; S7-N3 — logo now resolved by the shared resolver: the organization's uploaded logo; else the bundled ShopView default)
TU-EXP-07,C30440,Choosing a download with no technician selected is a silent no-op,TU — Exports,SV-8654 (TU spec v7 2026-08-07 S7-N1; §7 context note)
TU-EXP-08,C30441,A starting download notifies; a failed one shows the failure message,TU — Exports,"SV-8654 (TU spec v7 2026-08-07 Story 7 Error Handling + §7 notifications table — these CLOSE both strings verbatim (""Download started"" / ""Failed to download report""); Story 7 has no S-anchor for them so §7 is the closing reference)"
TU-EXP-09,C38887,An over-cap Technician Utilization export is refused with the too-large message,TU — Exports,SV-8654 (TU spec v7 2026-08-07 S7-R14 — the 10;000-row export cap and its verbatim message are now IN the TU spec; previously spec-silent and sourced from tech-plan-2026-07-29 A3/FR-F4; locked by Chris 2026-07-21)
TU-EXP-10,C43552,Both spreadsheet downloads hold the summary rows and no per-day rows,TU — Exports,SV-8654 (TU spec v7 2026-08-07 S7-R7 - the spreadsheet is always summary-level; a SECOND spreadsheet option exists only because of Chris Ward's answer T2-6 option B of 2026-08-05)
TU-EXP-11,C43835,CSV export repeats the PDF header's technician and Locations filter lines,TU — Exports,SV-8654 (TU spec v9 2026-08-17 S7-R13a; suite-wide CSV filter-summary rule SV-9283)
TU-LOC-01,C30442,The Location filter is the rightmost multi-select; All Locations = select-all,TU — Location Filter,SV-8656 (TU spec v7 2026-08-07 S9-R1 — per-row location identifier in All-Locations view ADDED per kickoff video P10 40:58-41:20; user ruling 2026-07-28: video overrides spec (video newer; last-update-wins))
TU-LOC-02,C30443,Location changes reload with hours pooled into one row per technician,TU — Location Filter,SV-8656 (TU spec v7 2026-08-07 S9-R3; S9-R4; S9-R5 + on-screen location-scope indicator per Chris Ward group message 2026-07-29 (chris-update-2026-07-29/chris-message-2026-07-29.md; NEWEST source; last-update-wins))
TU-LOC-03,C30444,The saved location selection restores defensively; bad ones are dropped,TU — Location Filter,SV-8656 (TU spec v7 2026-08-07 S9-R6; S1-R8; S9-R2; S9-R7)
TU-LOC-05,C30446,Technician Utilization: Location filter hidden for a one-location user,TU — Location Filter,"SV-8656 (TU spec v7 2026-08-07 S9-N1 — RULED HIDDEN by Chris Ward answer 2026-07-31 Q1=A; S9-N1 now reads ""A user with access to only one location does not see the filter; it is hidden""; so his spec edit is DONE and the note is no longer stale)"
TU-LOC-06,C38915,Location column: leftmost for a multi-location user; Summary row blank,TU — Location Filter,"SV-8620; SV-8637 (TU spec v7 2026-08-07 S9-R9; S9-R10; S8-R15; S10-R4; S7-R13; S2-R1 - access-gated toggleable Location column; leftmost before Technician; ""Multiple"" on a multi-location row; blank on Summary; present in every export)"
TU-COL-01,C38859,"Column Selection: Technician always on, the other five toggleable, remembered",TU — Visual & Accessibility,SV-8655; SV-8582 (TU spec v7 2026-08-07 S10-R1; S10-R2; S10-R3; S10-R4; S10-R5; S10-R6 column selector incl. the toggleable Location column per S9-R9 + S8-R16 accessible name — Story 10 has NO owning Jira story so epic SV-8582 is used and FLAGGED)
TU-VIS-01,C30447,All-white table with no row shading; toolbar controls in the fixed order,TU — Visual & Accessibility,SV-8655 (TU spec v7 2026-08-07 S8-R1; S8-R2; S8-R3 — toolbar order rewritten: Column Selection inserted after the three-dot menu; and the date-range picker now precedes the technician filter)
TU-VIS-02,C30448,Dark mode keeps every report element legible,TU — Visual & Accessibility,SV-8655 (TU spec v7 2026-08-07 S8-R9; S8-R13; S8-R14 — dark-mode legibility of every named element; the info icon at ≥ 3:1 in both modes; the Total Hours link affordance/focus in both modes; the ratio is design-token-owned)
TU-API-01,C30449,The per-day breakdown is fetched only when a technician row is expanded,TU — API,SV-8651 (TU spec v7 2026-08-07 S4-R2; S4-R5)
TU-API-02,C30450,Date-range and location changes trigger a fresh server load,TU — API,SV-8648 (TU spec v7 2026-08-07 S1-R5; S9-R3; S5 context note; S2-R13; §3)
WIP-TAB-01,C30451,Work In Progress appears in the reports navigation under the Performance group,WIP — Tabs,SV-8657 (WIP spec v11 2026-08-10 Story 1 S1-R1; S1-R5 — S1-R5 CLOSES the page title verbatim; Performance group below the named anchor items per the PRD video 2026-07-30; access = the one ordinary reports permission per QA lead 2026-08-03)
WIP-TAB-02,C30452,Four tabs in a fixed order with the partially-completed tab selected,WIP — Tabs,SV-8657 (WIP spec v11 2026-08-10 Story 1 S1-R2; S1-R3; §3 Key Decisions (no on-screen status filter) — S1-R2 CLOSES the four tab labels and their order verbatim; so the closed list IS the requirement; Story 1 S1-R4)
WIP-TAB-05,C30455,There is no Trend / over-time tab or chart,WIP — Tabs,SV-8667 (WIP spec v11 2026-08-10 §2 Out of scope; §2 Known Limitations (v1); Story 11 S11-R7)
WIP-SCOPE-01,C30456,Every open service WO at a selected location appears in the report,WIP — Scope & Loading,"SV-8654 (WIP spec v21 2026-08-17 S2-R4; S7-R7; population is work open on the as-of date,not filtered by created date)"
WIP-SCOPE-02,C30457,Invoiced; Paid and part-sale work orders never appear,WIP — Scope & Loading,SV-8654 (WIP spec v21 2026-08-17 S2-R5; open work on the as-of date)
WIP-SCOPE-03,C30458,Each qualifying work order appears exactly once in exactly one tab,WIP — Scope & Loading,SV-8658 (WIP spec v11 2026-08-10 Story 2 S2-R4 — one work order in exactly one tab; CONTRADICTED by the v11 §3 Key Decision that buckets are keyed on line state so a work order can appear in several tabs; Chris Ward asked; S2-R4 asserted unchanged)
WIP-SCOPE-04,C30459,While loading the standard indicator shows and old rows stay until data,WIP — Scope & Loading,SV-8655 (WIP spec v21 2026-08-17 S2-R6; changing the as-of date reloads)
WIP-SCOPE-05,C30460,No qualifying work orders: every tab shows the no-data message and no Totals,WIP — Scope & Loading,SV-8655 (WIP spec v21 2026-08-17 S2-N1; no-data message when nothing was open on the as-of date)
WIP-PLACE-01,C30462,"Status-to-tab mapping: Estimate, Complete, In Progress and Review work orders",WIP — Tab Placement,SV-8656 (WIP spec v21 2026-08-17 S3; status-to-tab mapping on the as-of date)
WIP-PLACE-03,C30464,Approved started-boundary: time or part received vs neither decides the tab,WIP — Tab Placement,SV-8656 (WIP spec v21 2026-08-17 S3; Approved started-boundary on the as-of date)
WIP-ADJ-01,C43814,Adjustments column appears in the fixed column order and in the first-visit set,WIP — Columns & Rows,SV-9282 (WIP spec v21 2026-08-14 S4-R1; S4-R2 — Adjustments column added; shared WIP+SBC proposal 2026-08-12)
WIP-COL-01,C30466,"With all toggleable columns on, the fixed column order and alignment hold",WIP — Columns & Rows,SV-8660 (WIP spec v21 2026-08-17 S4-R1; renamed to Labor Delta per SV-9071)
WIP-COL-02,C30467,First visit shows the default columns; the rest are in the column selector,WIP — Columns & Rows,SV-8660; SV-8664 (WIP spec v21 2026-08-17 S4-R2; S4-R3; S8-R3; S8-R4; renamed to Labor Delta per SV-9071)
WIP-COL-03,C30468,The WO # is a link that opens the WO in the same browser tab,WIP — Columns & Rows,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R5 (+ context note))
WIP-COL-04,C30469,Status shows as a color-coded badge whose label text is always present,WIP — Columns & Rows,"SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R6 + Story 10 S10-R8 — S4-R6 CLOSES the five status labels verbatim (""Estimate"" ... ""Complete"") and the label-not-colour rule; so the closed list IS the requirement)"
WIP-COL-05,C30470,"The Asset cell shows the Unit # in bold with the VIN underneath, VIN alone when no unit",WIP — Columns & Rows,"SV-8660 (WIP spec v21 2026-08-17 S4-R7; S4-R8; S4-R9; S4-R10; ""(no unit #)"" placeholder dropped,VIN alone,missing VIN shows ""Unknown"" per Chris 2026-08-14)"
WIP-COL-06,C30471,Customer shows the customer's company name,WIP — Columns & Rows,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R11)
WIP-COL-07,C30472,Days Open shows whole days since creation and reads 0 days / 1 days,WIP — Columns & Rows,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R12; §2 Known Limitations (v1))
WIP-COL-08,C30473,Last Activity shows Today; Xd ago; or an em-dash when there is none,WIP — Columns & Rows,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R13)
WIP-COL-09,C43557,"The WO # is plain text, not a link, without Work Order permission",WIP — Columns & Rows,SV-8663 (WIP spec v21 2026-08-17 S4; WO number link gating)
WIP-ADJ-02,C43815,Adjustments is the signed net of work-order-level fees and discounts,WIP — Earned & Remaining,"SV-9282 (WIP spec v21 2026-08-14 S4-R29 — signed net of WO-level fees/discounts,fees positive discounts negative,one whole-WO amount)"
WIP-ADJ-03,C43816,A work-order fee or discount moves only Adjustments and Total,WIP — Earned & Remaining,SV-9282 (WIP spec v21 2026-08-14 S4-R30 — WO-level amount never allocated into Labor/Parts; line-level stays folded)
WIP-ADJ-04,C43817,A row's Total is Earned plus Remaining plus Adjustments,WIP — Earned & Remaining,SV-9282 (WIP spec v21 2026-08-14 S4-R21 — Total = Earned + Remaining + Adjustments; not the WO stored grand total)
WIP-ADJ-08,C43821,"Completed tab: Earned equals Total minus Adjustments, Remaining $0.00",WIP — Earned & Remaining,"SV-9282 (WIP spec v21 2026-08-14 S4a-R2 — Completed tab: Earned = Total - Adjustments,Remaining $0.00)"
WIP-CALC-01,C30474,Money columns show US dollars to two decimals with thousands separators,WIP — Earned & Remaining,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R14)
WIP-CALC-02,C30475,Labor Earned is the clocked share of each approved line's quoted value,WIP — Earned & Remaining,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R15; §4 Terminology (Earned))
WIP-CALC-03,C30476,Labor Remaining is the approved labor's quoted value minus Labor Earned,WIP — Earned & Remaining,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R16)
WIP-CALC-04,C30477,Parts Earned is the sell value of approved-line parts already received,WIP — Earned & Remaining,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R17)
WIP-CALC-05,C30478,Parts Remaining values the not-yet-received quantity at its sell price,WIP — Earned & Remaining,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R18)
WIP-CALC-06,C30479,Earned + Remaining make Total; not the WO's grand total,WIP — Earned & Remaining,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R19; S4-R20; S4-R21; §3 Key Decisions)
WIP-CALC-07,C30480,Lines that are not yet approved contribute nothing to any money figure,WIP — Earned & Remaining,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R15 verbatim 'summed across the work order's approved lines' + §2 Relationship to the work order; §4 Terminology Approved line)
WIP-CALC-08,C30481,Labor Delta shows quoted minus worked hours; signed to one decimal,WIP — Earned & Remaining,"SV-8660 (WIP spec v21 2026-08-17 S4-R23,S4-R24,S4-E2; heading renamed to Labor Delta per SV-9071)"
WIP-CALC-09,C30482,An open estimate with no approved work shows $0.00 in every money column,WIP — Earned & Remaining,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-E1; Story 2 S2-R4)
WIP-CALC-10,C38890,"A technician still clocked in counts toward Labor Earned, capped at the quote",WIP — Earned & Remaining,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R15; §4 Terminology (Earned) — spec silent on running clocks; tech-plan-2026-07-29 B1.2 open-clock policy)
WIP-CALC-11,C43592,"A fixed-price line is valued at its fixed amount, not at picked parts or hours",WIP — Earned & Remaining,SV-8660 (WIP spec v11 2026-08-10 §3 Key Decisions — fixed-price lines are valued at the fixed amounts the customer is billed rather than underlying picked parts or an hourly derivation; added 2026-08-10 per SV-9028; SV-9035; SV-9040; SV-9044)
WIP-CALC-12,C43593,A fixed-price line with no invoiced hours earns all at once when it is completed,WIP — Earned & Remaining,SV-8660 (WIP spec v11 2026-08-10 §3 Key Decisions — with no invoiced hours the full fixed amount stays in Remaining until the line is completed then moves entirely to Earned; a completed WO never leaves value in Remaining; per SV-9028; SV-9035)
WIP-CALC-13,C43594,Core charges count in parts value and a core decision never moves the figures,WIP — Earned & Remaining,SV-8660 (WIP spec v11 2026-08-10 §3 Key Decisions — a core charge counts in Parts Remaining and Parts Earned at every stage; marking a returned core OK or Not OK never moves the report's figures; added 2026-08-10 per SV-9057; SV-9058)
WIP-SORT-01,C30483,The initial sort is Days Open with the longest-open work order first,WIP — Sorting,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R25)
WIP-SORT-02,C30484,"Clicking a header sorts ascending, clicking again toggles descending",WIP — Sorting,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R26)
WIP-SORT-03,C30485,Columns sort by their underlying values; Asset sorts by the Unit #,WIP — Sorting,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R27; S4-R9 - Asset sort key RE-RULED to the VIN chain (VIN -> Unit # -> plate) by Chris Ward answer 2026-07-29 [newest-wins]; supersedes video P24 serial ruling AND the spec's 'sorts by unit number' rule)
WIP-SORT-04,C30486,Sorting reorders only the active tab's rows; Totals stays at the bottom,WIP — Sorting,SV-8660 (WIP spec v11 2026-08-10 Story 4 S4-R28)
WIP-ADJ-05,C43818,The summary strip shows seven figures and no Adjustments figure,WIP — Summary Strip,"SV-9282 (WIP spec v21 2026-08-14 S5-R1; S5-R13 — seven summary figures,no Adjustments tile (S5-R13 reverses the 2026-08-12 muted figure))"
WIP-SUM-01,C30487,The summary strip shows seven figures in a fixed order as US dollars,WIP — Summary Strip,SV-8661 (WIP spec v11 2026-08-10 Story 5 S5-R1; S5-R10 — S5-R1 CLOSES the seven figures and their order verbatim and S5-R10 closes the currency format; so the closed lists ARE the requirement)
