"Locations: Staging Heavy Duty - 9919"
Type,"Part #",Description,Category,Vendor,"Units Sold","Units Returned","Sold (WO)","Sold (Parts Sale)","Unit Cost","Sell Price",Revenue,Margin,"Margin %",Demand,"Last Sale","On Hand",Turns/Yr,Min,Max
Inventory,561.230225,"HD T-BOLT CLAMO 2.25""-2.56"" (B9224-0225, 022580)","HD-Hose & Fittings","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,1
Inventory,561.230275,"HD T-BOLT CLAMP 2.75""-3.06"" (B9224-0275, 022581)","HD-Hose & Fittings","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"200 days",2.00,0.00,0,1
Inventory,561.230356,"HD T-BOLT CLAMP 3.56""-3.88""","HD-Hose & Fittings","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"550 days",5.00,0.00,2,6
Inventory,561.291125-B,"V-BAND CLAMP RG RAY (A6809950102)",HD-Fasteners,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
Inventory,561.291443,"V-BAND CLAMP (20864019, 21445458, P238312, CL1150, 2871864)",HD-Fasteners,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
Inventory,561.29318,"V BAND CLAMP","HD-Hose & Fittings","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"266 days",9.00,0.00,0,1
Inventory,561.29365,"V-BAND CLAMP (24070065)",HD-Fasteners,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"136 days",8.00,0.00,0,1
Inventory,561.29365-B,"V-Band Clamp, RG Ray (20755169, 90-0014)",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,1
Inventory,561.29425A-B,"V-BAND CLAMP BREEZE",Uncategorized,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
Inventory,561.29469-B,"V-Band Clamp, Breeze 4.69""",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"68 days",4.00,0.00,2,4
Inventory,561.29588,"V BAND CLAMP (90-0013)",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"282 days",4.00,0.00,0,1
Inventory,561.2959,"V-BAND CLAMP (03730201150, 050487, 3621545C1, BC4Z5A23)","HD-Hose & Fittings","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,1
Inventory,561.29590,"V-Band Clamp",HD-Exhaust,—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,561.46123,"RADIATOR HOSE 90 DEGREE FREIGHTLINER","HD-Cooling & HVAC","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,561.90970,"EGR Crossover Tube Soft Hose","HD-Engine Comp","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,12.00,0.00,0,0
Inventory,562.316BK,"MUD FLAP HANGER (A35RL, 03400433)","HD-Body Exterior","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,2,4
Inventory,562.440,"CONSPICUITY PLATE SET STRAIGHT ","HD-Body Exterior","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,7.00,0.00,0,0
Inventory,562.444,"CONSPICUITY REFLECTOR PLATE FLAP HANGER (03304263, GT27RT35)","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,2,4
Inventory,562.6013,"WHEEL CHOCK CONTOUR (GT-2049)","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,562.6015,"WHEEL CLOCK HEAVY DUTY UTILITY","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,562.6146,"WHEEL CHOCK","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,562.8001,"MUD FLAP BOLT KIT 3/8""","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,50.00,0.00,0,0
Inventory,562.8002,"MUD FLAP BOLT KIT 5/16""","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,100.00,0.00,0,0
Inventory,562.A4001C,"CHROME STEEL PUSH ON 1-1/2"" (110, 10004)","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,57.00,0.00,0,0
Inventory,562.A4002C,"CHROME STEEL PUSH ON 33MM (17800)","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,60.00,0.00,0,0
Inventory,562.A4005P,"CHROME STEEL PUSH ON 33MM (10048, MW1174, MW1174BK)","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,21.00,0.00,0,0
Inventory,562.A4006CP,"CHROME PLASTIC PUISH ON On 33MM","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,36.00,0.00,0,0
Inventory,562.A4018CP,"CHROME PLASTIC THREAD ON M22x1","HD-Truck Accessories",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,562.A4032R,"CHROME PLASTIC THREAD ON M22x1.5 (111PFLR)","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,21.00,0.00,0,0
Inventory,562.A4045C,"CHROME STEEL PUSH ON 7/8""","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,21.00,0.00,0,0
Inventory,562.A4046C,"CHROME STEEL PUSH ON 1-1/16"" (10012, 125)","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,42.00,0.00,0,0
Inventory,562.A4048C,"CHROME STEEL PUSH ON 1-1/8""","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,21.00,0.00,0,0
Inventory,562.B1501SS,"FRONT HUB CAP, SS, 5 NOTCH, 7/16"" LIP (20094, MW1273)","HD-Wheel Comp","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,0
Inventory,562.C1002SS,"REAR HUB CAP, SS, 8-1/2"" AXLE, 5/8"" STUDS (20202, 310S)","HD-Wheel Comp","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"536 days",2.00,0.00,0,0
Inventory,562.H16800AOE,"HORN, HADLEY ELECTRIC HI TONE (H16800A)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"68 days",1.00,0.00,0,1
Inventory,562.H16801AOE,"HADLEY ELECTRIC HORN, LOW TONE (H16801A)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,562.J1536N,"BUMPER GUIDE SET 36"" ORANGE NYLON (1308110, 2036)","HD-Truck Accessories","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,0
Inventory,562.U251000,"MUFFLER HANGER 10""",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,562.U251015,"MUFFLER HANGER 10'X5""",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,562.U3103A,"BAND CLAMP PREFORMED 3"" ALUMINUM",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"306 days",6.00,0.00,0,1
Inventory,562.U3135SS,"BAND CLAMP PREFORMED 3.5""",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,1
Inventory,562.U3203A,"BAND CLAMP FLAT 3"" ALUMINIZED",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,2
Inventory,562.U3304,"4"" ROUND GUILLOTINE CLAMP",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"461 days",1.00,0.00,0,1
Inventory,562.U3703SS,"3"" STAINLESS STEEL BAND CLAMP, 1-1/4"" W",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"157 days",1.00,0.00,0,1
Inventory,562.U3704A,"4"" ALUMINIZED 1.25 BAND CLAMP",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"248 days",7.00,0.00,0,1
Inventory,562.U3704SS,"4"" STAINLESS STEEL 1.25 BAND CLAMP",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,562.U3705A,"BAND CLAMP 5"" ALUMINIZED 1.25W ",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"329 days",4.00,0.00,2,8
Inventory,562.U3705SS,"BAND CLAMP 5"" STAINLESS STEEL 1.25"" WIDE ",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,1
Inventory,562.U4560E4A,"5"" EXHAUST ELBOW, 60 DEGREE ID-OD (105604A, 41628)",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,562.U4590E12A,"ELBOW EXHAUST 5"" OD x OD 12"" LEG",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,562.U4590S20A,"5"" PD ECHAUST ELBOW, 90 DEGREE (EP50EL90220A)",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,562.U6409,"MUFFLER 4"" INLET/OUTLET 9"" B ",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,562.U65092,"5"" MUFFLER INLET/OUTLET 9"" B",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,562.U6510,"STACK MUFFLER 10"" DIA BODY 5""",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,562.U80430A,"ADAPTER 4"" ID X 3"" ID ALZ",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,562.U81435A,"ADAPTER 4"" OD X 3.5in ID ALZ",HD-Exhaust,"Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,563.9018,"FENDER TRIPOD ASSY 8.5"" MIRROR SS","HD-Body Exterior","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,564.46035,"HEADLAMP ASSEMBLY LH FREIGHTLINER (A06-75737-004)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,564.46036,"HEADLAMP ASSEMBLY RG FREIGHTLINER (A06-75737-005)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,564.46041,"FOG LAMP FREIGHTLINER (31327, A06-32497-000, A06-75742-000)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,2
Inventory,564.46057,"HEADLAMP LH FREIGHTLINER (A06-51907-006)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,564.46058,"HEADLAMP RH FREIGHTLINER (A06-51907-007)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,564.46059,"LED Turn Signal Amber LH/RH Freightliner","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,564.46059L,"LED Turn Signal, Amber, LH/RH, 08-Up Freightliner Cascadia","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,564.46063,"LED Cab Marker, Amber, Freightliner","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
Inventory,564.46064,"LED Cab Marker, Amber, Freightliner Cascadia, 08-Up","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
Inventory,564.46064N,"LED Cab Marker, Amber, Cascadia, Late Style","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
Inventory,564.46074,"Marker Lamp, LED, Amber Freightliner","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,564.46089,"LED Side Marker, Amber, Freightliner","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
Inventory,564.55029,"HEADLAMP LH/RH IHC (2006091C91)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,2
Inventory,564.55199,"HEADLAMP LH IHC (3565429C91/C92/C93)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,564.55209,"Turn Signal Marker Light LH IH","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,564.55215,"LED CAB MARKER LAMP, IHC (REQ 1661259, 1661261, 1661263)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"449 days",2.00,0.00,0,1
Inventory,564.55216,"AUX Turn Signal/Side Lamp, International","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
Inventory,564.55218,"Side Turn Signal, AUX, Amber, LED, International ProStar","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,1
Inventory,564.75040,"Headlamp, Peterbilt, LH","HD-Body Exterior","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"503 days",1.00,0.00,0,0
Inventory,564.75041,"HEADLAMP, PETERBILT, RH","HD-Body Exterior",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"503 days",1.00,0.00,0,0
Inventory,564.75074,"8 LED, 3 WIRE LEADS W/ BULLET CONNECTORS","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,2
Inventory,564.75076,"LED Turn Signal, Amber, Peterbilt 357/365/367/378/379","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,564.75079L,"Turn Signal Lamp, LH, Peterbilt 567/579/581","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,564.75079R,"Turn Signal Lamp, RH, Peterbilt 567/579/581","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,564.96021,"HEADLAMP RH VOLVO (949010)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,568216,"SWIVEL FLANGE NUT 5/8"" NF",HD-Fasteners,"Weriver Electrical",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,16.00,0.00,0,0
Inventory,57.D330CH,"CHAIN HOOK WINCH STRAP 3X 30","HD-Truck Accessories",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,570026,"BETTS, CLEAR DOME VALOX WITH SWITCH","HD-Lighting & Electrical","Zoburg Maintenance",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,57028X,"U JOINT STRAP KIT","HD-Drive Train",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,2,4
Inventory,57076,"Engine Oil Filter, John Deere ",HD-Filters,"Baplains Solutions",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,1,3
Inventory,571-1-66099-5,"TERMINALS, MALE PIN 18-16 AWG","HD-Lighting & Electrical","Cuharbor Builders",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,26.00,0.00,0,0
Inventory,571-2061501,"FEMALE END HARNESS CONNECTOR","HD-Lighting & Electrical","Cuharbor Builders",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,571-66101-4,"FEMALE PINS","HD-Lighting & Electrical","Cuharbor Builders",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,29.00,0.00,0,0
Inventory,571.1301HE,"HELLA TRUMPET HORN, HIGH-TONE (007424001)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,571.BK103KT,"Light Bracket Kit, Branch Deflector, 2.5"" Round","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
Inventory,571.BK301KT,"Light Bracket Kit, Branch Deflector, 2""","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,1
Inventory,571.BK40,"LIGHT BRACKET 4"" ROUND (40720, 43572, BK45BB, 34007, 81390)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,571.BK4010-2,"LIGHT MODULE BRACKET, 2 HOLE (40725, 42610, 51090)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,571.BK4010-3,"LIGHT MODULE BRACKET, 3 HOLE","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,571.BK60,"LIGHT BRACKET 6"" OVAL (60720, 42109, 43362, BK70BB, 34014)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"171 days",4.00,0.00,2,5
Inventory,571.BK6010-1,"LIGHT BOX SINGLE (79409, 43100)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,571.GR40,"LIGHT GROMMET (40700, 42618, 91740, A45GB, M50400B)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"68 days",11.00,0.00,6,12
Inventory,571.GR45,"LIGHT GROMMET (45700, 45018, 94180, A33GB, 31516, 80781)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"493 days",7.00,0.00,6,12
Inventory,571.GR60,"LIGHT GROMMET (92420)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"280 days",2.00,0.00,0,1
Inventory,571.H1-55W,"HALOGEN CAPSULE H1 55W 12V","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,571.H11,"HALOGEN CAPSULE H11 12V (82100)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"235 days",2.00,0.00,2,6
Inventory,571.H11.70W24VHE,"HELLA HALOGEN CAPSULE H11 24V (82100)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,571.H3-55W,"HALOGEN CAPSULE H3 55W 12V","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"563 days",2.00,0.00,1,2
Inventory,571.H4656,"HEADLAMP, 2A1 LOW BEAM 12 (H4656)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"258 days",2.00,0.00,2,6
Inventory,571.H6024,"HEADLAMP, 2D1 LOW/HIGH BEAM (27012)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,1,6
Inventory,571.H7-55W,"HALOGEN CAPSULE H7 55W 12V","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,571.H9004,"9004 Headlamp Bulb, 12V","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,4,8
Inventory,571.H9005,"HALOGEN CAPSULE  9005/HB3 12V (82096)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"510 days",6.00,0.00,4,8
Inventory,571.H9005XSHE,"HELLA HALOGEN CAPSULE 9005XS/H","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,2,6
Inventory,571.H9006,"HALOGEN CAPSULE 9006/HB4 12V","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,9.00,0.00,4,8
Inventory,571.H9006XS,"HEADLIGHT BULB HALOGEN","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"73 days",7.00,0.00,4,8
Inventory,571.H9007,"HALOGEN CAPSULE 9007/HB5 12V (82104)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"126 days",7.00,0.00,4,12
Inventory,571.H9008,"HALOGEN CAPSULEH9008/H13 12V (9008, H13)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,571.KL40AMHE,"HELLA K-LED 40 WARNING LT AMBER MAGNET (RBL14AB)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,571.LB1893,"1893 LIGHT BULB","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,9.00,0.00,0,1
Inventory,571.LD10A13,"Marker Light, LED, 2-1/2"", Amber, 1"" Deep","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"58 days",1.00,0.00,0,1
Inventory,571.LD10CA13,"Marker Light, LED, 2.5"", Clear Lens, Amber","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,1
Inventory,571.LD10R13,"Marker Light, 13 Diode LED, 2.5"", Red, 1"" Deep","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"300 days",4.00,0.00,0,1
Inventory,571.LD13A13,"Marker Light, 13-Diode LED, 2.5"" Round, Beehive, Amber","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,1
Inventory,571.LD13R13,"Marker Light, LED, 2.5"", Beehive, Red","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"293 days",11.00,0.00,0,1
Inventory,571.LD151W3,"License Light, 1"" x 2.5"" Rectangle, LED, 3-Diode, Bracket Required","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"65 days",3.00,0.00,0,1
Inventory,571.LD15A6,"Marker Light, LED, 1""x2.5"", Amber","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,571.LD15R6,"Marker Light, LED, 1"" x 2.5"" Rectangle, Red","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,571.LD161L2-3,"License Light, Chrome Body, LED, 2-Diode","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"61 days",1.00,0.00,0,1
Inventory,571.LD161L2-4,"License Light, Chrome Body, 2-Stud Mount, LED, 2-Diode","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"347 days",2.00,0.00,0,1
Inventory,571.LD18W12,"License Light, Black Housing, 1.5""x5"", LED","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,1
Inventory,571.LD191A4,"Marker Light, LED, 1"" x 4"", Amber","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
Inventory,571.LD191R2,"Marker Light, 2 Diode LED, 1"" x 4"", Red, Fit 'N Forget ","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,1
