Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,,
An entity type with no accessible records shows no group (and its scope tab shows the empty state),Permissions and Role-Based Scoping,Functional,Medium,"1. You are signed in as a user who has zero accessible records of one entity type (for example the tenant has no Part Sales yet, or the user's role scopes an entity type down to no records).
2. Other entity types do have matching records for the query.","1. Open the palette and type a query on the 'All' tab.
2. Read the grouped results and confirm the empty entity type has no group.
3. Open the scope tab for the empty entity type (for example the 'Part Sales' tab).","1. On the 'All' tab, no group appears for the entity type that has zero accessible results (the empty group is simply not shown).
2. Groups for the entity types that do have matches still appear normally.
3. The empty entity type's scope tab shows its empty / no-results treatment rather than an error.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 9 (must work for a single-tenant dataset where any entity type is empty, e.g. no part sales yet), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
","requirements.md 9 (must work for a single-tenant dataset where any entity type is empty, e.g. no part sales yet)",,
Nine-entity permission bundles hide rows and counts; price fields masked,Permissions and Role-Based Scoping,Functional,High,"1. You can sign in as roles with different view bundles, and as one without See Financial Data, and as TimeClock.
2. Results exist across all nine entity types.","1. As a role missing a bundle (e.g. no Vendor & Order Management), search and check POs/Vendor Invoices/Vendors.
2. As a user without See Financial Data, check price fields.
3. As TimeClock, search anything.","1. Permission filtering follows the 9-entity bundle mapping: work_orders->Work Orders: View; part_sales->Part Sales: View; customers/contacts/assets->Customers: View; parts->Catalog & Inventory: View; vendors/purchase_orders/vendor_invoices->Vendor & Order Management: View.
2. A hidden entity group leaks neither rows nor its count, and no scope tab appears for it.
3. Without See Financial Data every price field is masked in results (part purchase/sell price, part-sale total, WO total, PO total, vendor-invoice total); masked values are never sent in the response.
4. The TimeClock role gets an empty result set.

---
This is the expected behaviour as per epic SV-9160 and story SV-9162 (BE search endpoint) and the Global Search PRD (Confluence page 576978945, version 1.1) and the Global Search v2 Technical Implementation Plan (NFR-003, NFR-004, NFR-005), read on 21 August 2026. The tech plan is Product-backed (Branko's PRD v1.1 + new 9-entity design, 2026-08-17/19) and, where it departs from stale PRD body text, wins by latest-authoritative-source (Rules 32/57).

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md (Global Search PRD 576978945 v1.1 / tech plan v2),,
GET /api/search returns grouped results for scope=all,API — Global Search Endpoint,Functional,Critical,"1. You can call the backend search endpoint with a valid session.
2. Test data exists so a query matches multiple entity types.","1. Send GET /api/search with q set to the query and scope set to 'all'.
2. Inspect the HTTP status and the response body.","1. The response returns HTTP 200.
2. The body is a grouped, ranked, scored payload containing groups for the matching entity types.
3. Each group includes the per-item metadata needed to render rows without extra fetches.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 10 Phase 1 (GET /api/search; scope=all), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 10 Phase 1 (GET /api/search; scope=all),,
The scope parameter restricts GET /api/search to a single entity type,API — Global Search Endpoint,Functional,High,"1. You can call the backend search endpoint.
2. A query matches multiple entity types.","1. Send GET /api/search with q set and scope set to 'work_orders'.
2. Inspect the response.
3. Repeat with scope set to each of 'customers', 'assets', 'parts', 'vendors', 'part_sales'.","1. Each call returns HTTP 200.
2. Each response contains results only for the requested scope's entity type.
3. The accepted scope values are all, work_orders, customers, assets, parts, vendors, part_sales.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 10 Phase 1 (scope parameter), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 10 Phase 1 (scope parameter),,
GET /api/search caps each group at the limit (default 5) and returns per-group totals,API — Global Search Endpoint,Functional,High,"1. You can call the backend search endpoint.
2. A query matches more than five records of one entity type (for example twelve Work Orders).","1. Send GET /api/search with q set and no limit parameter.
2. Inspect the number of rows returned for the over-full group and the total field.
3. Repeat with limit set to a smaller value (for example 3).","1. With no limit, each group returns at most 5 rows (the default per-group cap).
2. Each group reports its full total count (for example total 12) even though only 5 rows are returned.
3. Setting limit changes the per-group cap accordingly.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 10 Phase 1 (limit default 5; response includes per-group totals), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 10 Phase 1 (limit default 5; response includes per-group totals),,
GET /api/search matches identifier fields exactly after normalization,API — Global Search Endpoint,Functional,High,"1. You can call the backend search endpoint.
2. A Work Order 'S2-15276' exists.","1. Send GET /api/search with q set to 'S2-15276'.
2. Send GET /api/search with q set to 's215276' (no dash).
3. Send GET /api/search with q set to 'S2 15276' (with a space).
4. Compare the matched Work Order in each response.","1. All three requests return HTTP 200 and match the same Work Order 'S2-15276'.
2. The identifier is normalized (case, diacritics, non-alphanumerics stripped) before matching.
3. The exact-match result scores high enough to be flagged as the pinned top match (score above 0.95).

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 7 (identifier normalization); 6.2 (ID match pinned), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 7 (identifier normalization); 6.2 (ID match pinned),,
GET /api/search does NOT apply fuzzy matching to identifier fields,API — Global Search Endpoint,Negative,High,"1. You can call the backend search endpoint.
2. A Work Order 'S2-15276' exists and 'S2-15286' does not.","1. Send GET /api/search with q set to 'S2-15286' (one digit off a real WO number).
2. Inspect the response for a Work Order match.","1. The real Work Order 'S2-15276' is NOT returned as a fuzzy identifier match.
2. Identifier fields (VIN, WO number, P-number, part number) require exact match after normalization; fuzzy logic is bypassed for them.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 7 (What is NOT fuzzy), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 7 (What is NOT fuzzy),,
GET /api/search enforces role-based access on the server (no forbidden entity results),API — Global Search Endpoint,Negative,Critical,"1. You can call the backend search endpoint as a user whose role does NOT include Parts access.
2. Parts exist that match the query.","1. Send GET /api/search with q set to a query that matches parts, and scope set to 'all'.
2. Inspect the response for a parts group.
3. Send GET /api/search with scope set to 'parts' as the same restricted user.","1. The response contains no parts results for the restricted user (permission filtering is enforced server-side, not just hidden in the UI).
2. Scoping directly to 'parts' still returns no forbidden parts (empty or a permission-appropriate response).
3. Entity types the user is allowed to access are still returned.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 9 (results respect role-based-access checks - enforced server-side), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 9 (results respect role-based-access checks - enforced server-side),,
GET /api/search returns an error response the UI can degrade on,API — Global Search Endpoint,Negative,Medium,"1. You can call the backend search endpoint.
2. You can force an error condition (for example an invalid scope value, or a backend/search-infra failure).","1. Send GET /api/search with an invalid parameter (for example an unknown scope value).
2. Inspect the HTTP status and error body.
3. Separately, simulate a backend/search failure and observe the response.","1. An invalid request returns an appropriate 4xx status with an error body.
2. A backend failure returns a 5xx or error payload that the frontend maps to the inline 'Search unavailable, retry' banner.
3. The endpoint fails gracefully rather than returning malformed data.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 8 (offline/network failure handling), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 8 (offline/network failure handling),,
GET /api/search groups results in the fixed group order with ranking metadata,API — Global Search Endpoint,Functional,Medium,"1. You can call the backend search endpoint.
2. A query matches all six entity types.","1. Send GET /api/search with q set and scope set to 'all'.
2. Inspect the order of the groups and the per-item score/rank fields in the response.","1. Groups are returned in the v2 nine-entity order: Work Orders, Customers, Contacts, Assets, Parts, Vendors, Part Sales, Purchase Orders, Vendor Invoices (D16).
2. Within each group items are ordered by score descending; ties break by recency.
3. Each item carries the metadata needed to render its row (entity type, primary/secondary fields, badges/quantity, score) without extra fetches, and true per-group totals.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 6.2 (group order); 10 Phase 1 (per-item metadata), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 6.2 (group order); 10 Phase 1 (per-item metadata),,
GET /api/search supports cursor pagination for a scoped tab,API — Global Search Endpoint,Functional,Medium,"1. You can call the backend search endpoint.
2. A query matches many records of one entity type (more than one page).","1. Send GET /api/search with q set, scope set to a single entity type, and a limit.
2. Take the cursor from the response and send GET /api/search again with that cursor.
3. Compare the two pages of results.","1. The first response returns the first page plus a cursor.
2. Passing the cursor returns the next page of scoped results (no duplicates, no gaps).
3. Pagination applies to the scoped-tab view.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 10 Phase 1 (cursor parameter), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 10 Phase 1 (cursor parameter),,
The context parameter biases GET /api/search ranking to the current page,API — Global Search Endpoint,Functional,Medium,"1. You can call the backend search endpoint.
2. A specific customer owns some assets/work orders; other customers have similar matches.","1. Send GET /api/search with q set and no context, and note the ranking of assets/work orders.
2. Send GET /api/search with q set and context set to {type: customer, id: <that customer>}.
3. Compare the rankings.","1. With the customer context, assets and work orders owned by that customer are boosted in the ranking versus the no-context call.
2. The context parameter takes an optional {type, id} for page-context bias.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 6.3 (contextual bias); 10 Phase 1 (context parameter), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 6.3 (contextual bias); 10 Phase 1 (context parameter),,
Recent-entities endpoints record and return recent activity,API — Global Search Endpoint,Functional,Medium,1. You can call the recent-entities endpoints with a valid session.,"1. Send POST /user/recent-entities/touch for a record (for example a work order you opened).
2. Send GET /user/recent-entities.
3. Inspect the returned list and its time bucketing.","1. POST /user/recent-entities/touch records the touch (HTTP 2xx).
2. GET /user/recent-entities returns the recently touched records, retained for 30 days.
3. The results support bucketing into Today / Yesterday / Past week / Past 30 days at render time.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 8 (persist recent-entity-views 30 days); 10 Phase 4, read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 8 (persist recent-entity-views 30 days); 10 Phase 4,,
Search input is debounced before the backend is queried,API — Global Search Endpoint,Functional,Low,"1. The palette is open.
2. You can observe outgoing search requests (for example via browser network tools).","1. Type a multi-character query quickly without pausing.
2. Observe how many GET /api/search calls are sent while typing.
3. Pause typing and observe.","1. The backend is not queried on every keystroke; input is debounced (about 150ms) so a request fires after a short pause.
2. Grouped results render quickly once the response arrives (target within about 200ms at p95).

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 8 (debounce input at 150ms; render within 200ms p95), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 8 (debounce input at 150ms; render within 200ms p95),,
Contacts are a searchable entity with their own result row and tab,Contacts Entity (v2),Functional,High,"1. You are signed in with Customers access.
2. Contacts exist that belong to companies (company-less contacts are excluded from the index).","1. Open global search and type a contact's name or phone/email.
2. Look at the Contacts group and the scope tabs.","1. Contacts appear as their own searchable entity (one of the nine v2 entity types), grouped under a ""Contacts"" heading with a true count.
2. A Contacts scope tab is offered (subject to permission).
3. A contact row carries the contact (user-round) icon, the contact name (primary), and its company/context (secondary); a match on phone/email carries the ""Contact/info match"" flag.
4. Company-less contacts (no company_id) are not indexed and do not appear.

---
This is the expected behaviour as per epic SV-9160 and story SV-9162 (BE search endpoint) / SV-9170 (result rows) and the Global Search PRD (Confluence page 576978945, version 1.1) and the Global Search v2 Technical Implementation Plan (FR-002, FR-014, NFR-003), read on 21 August 2026. The tech plan is Product-backed (Branko's PRD v1.1 + new 9-entity design, 2026-08-17/19) and, where it departs from stale PRD body text, wins by latest-authoritative-source (Rules 32/57).

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md (Global Search PRD 576978945 v1.1 / tech plan v2),,
"WO, Inventory Parts and Customers list search served by the unified engine",Page-Search Cutover (v2),Functional,High,"1. You are signed in.
2. The Work Orders, Inventory Parts and Customers list pages are reachable.","1. On the Work Orders list page, use its in-page search and compare results to the old behaviour.
2. Repeat on the Inventory Parts list and the Customers list.","1. The in-page list search on the Work Orders, Inventory Parts and Customers pages is served by the same unified search engine, with identical matching (normalisation, identifier parsing, fuzzy) to global search.
2. Results respect the same tenant isolation and permission rules as global search.
3. Adding a new searchable entity is a single provider class plus mapping (framework extensibility), so page and global search stay in lockstep.
4. Exports keep their current data path in v1 (not cut over).

---
This is the expected behaviour as per epic SV-9160 and story SV-9306 (page-search cutover) / SV-9162 (framework) and the Global Search PRD (Confluence page 576978945, version 1.1) and the Global Search v2 Technical Implementation Plan (FR-018 (Phase 5)), read on 21 August 2026. The tech plan is Product-backed (Branko's PRD v1.1 + new 9-entity design, 2026-08-17/19) and, where it departs from stale PRD body text, wins by latest-authoritative-source (Rules 32/57).

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md (Global Search PRD 576978945 v1.1 / tech plan v2),,
Old global-search path is removed on direct rollout (no Global Search feature),Page-Search Cutover (v2),Functional,Medium,"1. You are signed in after the v2 rollout.
2. No Global Search feature gates the feature.","1. Use global search and the cut-over list pages.
2. Confirm the old dropdown path is gone.","1. Global Search v2 ships for everyone with no Global Search feature.
2. The old GET /api/global-search/fetch endpoint, its handler and the client-side filtering are removed after stabilisation.
3. The 3-result-per-category dropdown behaviour is replaced entirely by the modal.

---
This is the expected behaviour as per epic SV-9160 and story SV-9176 (rollout) (D10) and the Global Search PRD (Confluence page 576978945, version 1.1) and the Global Search v2 Technical Implementation Plan (FR-019), read on 21 August 2026. The tech plan is Product-backed (Branko's PRD v1.1 + new 9-entity design, 2026-08-17/19) and, where it departs from stale PRD body text, wins by latest-authoritative-source (Rules 32/57).

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md (Global Search PRD 576978945 v1.1 / tech plan v2),,
Global search works on mobile/tablet viewports per the mobile design,Mobile Global Search (v2),Functional,Medium,"1. You are signed in on a mobile or tablet viewport (below Quasar's sm breakpoint).
2. The mobile Global Search design is available.","1. Open global search on a phone.
2. Type a query and browse grouped results and scope tabs.
3. Try to reach a row's quick action.","1. The global search surface is usable on mobile/tablet viewports, matching the Mobile Global Search design.
2. Results, grouping, scope tabs and keyboard/entity behaviour remain reachable without horizontal scroll.
3. Quick actions remain reachable on touch (no hover) via the design's touch affordance.
4. The tab strip remains usable with up to ten tabs on a narrow viewport.

---
This is the expected behaviour as per epic SV-9160 and story SV-9168 (modal shell) / SV-9169 (tab strip) and the Global Search PRD (Confluence page 576978945, version 1.1) and the Global Search v2 Technical Implementation Plan (FR-022), read on 21 August 2026. The tech plan is Product-backed (Branko's PRD v1.1 + new 9-entity design, 2026-08-17/19) and, where it departs from stale PRD body text, wins by latest-authoritative-source (Rules 32/57).

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md (Global Search PRD 576978945 v1.1 / tech plan v2),,
Purchase Orders searchable; real number format; Receive quick action,Purchase Orders Entity (v2),Functional,High,"1. You are signed in with Vendor & Order Management access.
2. Purchase orders exist.","1. Open global search and type a PO number or vendor.
2. Look at the Purchase Orders group, the row, and the hover quick action.","1. Purchase Orders appear as their own searchable entity, grouped under a ""Purchase Orders"" heading with a true count and a scope tab (subject to permission).
2. A PO row carries the package icon and the PO number in the real spliced format (for example ""S12-1234"" via formatWorkOrderId).
3. On hover the PO row offers a ""Receive"" quick action (never destructive).
4. PO results are gated by Vendor & Order Management: View.

---
This is the expected behaviour as per epic SV-9160 and story SV-9162 (BE search endpoint) / SV-9173 (quick actions) and the Global Search PRD (Confluence page 576978945, version 1.1) and the Global Search v2 Technical Implementation Plan (FR-002, FR-021 (D18), NFR-004), read on 21 August 2026. The tech plan is Product-backed (Branko's PRD v1.1 + new 9-entity design, 2026-08-17/19) and, where it departs from stale PRD body text, wins by latest-authoritative-source (Rules 32/57).

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md (Global Search PRD 576978945 v1.1 / tech plan v2),,
Vendor Invoices searchable; tri-state payment badge; no quick action,Vendor Invoices Entity (v2),Functional,High,"1. You are signed in with Vendor & Order Management access.
2. Vendor invoices exist in unpaid, partially paid and paid states.","1. Open global search and search for a vendor invoice.
2. Look at the Vendor Invoices group, the row and its payment badge.","1. Vendor Invoices appear as their own searchable entity, grouped under a ""Vendor Invoices"" heading with a true count and a scope tab (subject to permission).
2. A vendor-invoice row carries the file-text icon and shows a payment badge that is TRI-STATE: Unpaid, Partially paid, or Paid (not a binary paid/unpaid).
3. A vendor-invoice row offers no hover quick action.
4. Vendor Invoice results are gated by Vendor & Order Management: View, and the invoice total is masked for a user without See Financial Data.

---
This is the expected behaviour as per epic SV-9160 and story SV-9162 (BE search endpoint) / SV-9170 (result rows) and the Global Search PRD (Confluence page 576978945, version 1.1) and the Global Search v2 Technical Implementation Plan (FR-002, FR-014, NFR-005), read on 21 August 2026. The tech plan is Product-backed (Branko's PRD v1.1 + new 9-entity design, 2026-08-17/19) and, where it departs from stale PRD body text, wins by latest-authoritative-source (Rules 32/57).

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md (Global Search PRD 576978945 v1.1 / tech plan v2),,
