Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,,
"PDF: filename, A3 landscape, title, text truncation, and the shop logo",PV — Exports,Functional,Medium,"1. You are on the Parts Velocity report with data loaded, including a part with a Description, Category, and Vendor each longer than 18 characters and a long Part #.","1. Download the PDF and check the saved filename.
2. Open it and check the page format and title.
3. Find the long-text part's row and read Description, Category, Vendor, and Part #.","1. The file downloads as velocity-report.pdf.
2. The PDF is formatted for A3 landscape and titled Parts Velocity.
3. Description, Category, and Vendor are truncated to 18 characters in the PDF.
4. Part # is NOT truncated.
5. With a logo uploaded, that logo appears. If a logo is set but fails to load, the built-in ShopView logo is used instead. If no logo is uploaded at all, NO logo is printed and the text fills the space. The CSV never includes a logo.
Note for the tester: on this build a report with no uploaded logo still prints the built-in ShopView logo. The product owner has decided it should print no logo at all, so record what you see; the change is with the developers.

---
This is the expected behaviour as per Chris Ward's decision of 8/5/2026, recorded in his answers in this file: https://docs.google.com/spreadsheets/d/1x8cuYJlFsDHalVZZTh156_ZCq2gcOaGY/edit?usp=sharing&ouid=106388879401921597782&rtpof=true&sd=true. It does NOT match the build tested on 8/4/2026 (build v3.4.1-3d03023) - that change is with the developers - and where the Parts Velocity report specification version 5 (S6-R5, S6-R6) differs, his decision is the authority.

AUTOMATION: READY
",SV-8646 (PV spec v4 2026-07-29 S6-R5; S6-R6 + same-logo-treatment for every report per Chris Ward group message 2026-07-29 (chris-update-2026-07-29/chris-message-2026-07-29.md; NEWEST source; last-update-wins)),,
CSV is named velocity-report.csv and holds full untruncated text values,PV — Exports,Functional,Medium,"1. You are on the Parts Velocity report with data loaded, including a part with a Description longer than 18 characters and a part with a Last Sale value.","1. Download the CSV and check the saved filename.
2. Open it and read the long part's Description, Category, and Vendor.
3. Read the Last Sale column value.","1. The file downloads as velocity-report.csv.
2. The CSV carries the FULL, untruncated Description / Category / Vendor values (unlike the PDF's 18-character cut).
3. Last Sale is a raw integer in the CSV (e.g. 42) - the 'N days' wording is PDF/on-screen only.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S6-R5, S6-R6, S6-R8).

AUTOMATION: READY
",SV-8646 (PV spec v4 2026-07-29 S6-R5; S6-R6; S6-R8),,
"Em-dash in both exports; Last Sale reads ""N days"" in the PDF",PV — Exports,Functional,Medium,"1. Rows with null values exist (a special-order row for On Hand / Turns / Yr / Min / Max; a row with billed units 0 for Unit Cost / Sell Price; a never-sold row for Last Sale).
2. All nullable columns are enabled.","1. Download the CSV and locate the null cells.
2. Download the PDF and locate the same cells.","1. A null value renders as — (em-dash) in BOTH the CSV and the PDF, in every nullable field: Unit Cost, Sell Price, Margin %, On Hand, Turns / Yr, Last Sale, Min, Max.
2. Revenue, Margin, and the count metrics are never null in the exports either ($0.00 / 0.00 / 0).

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S6-R7, S6-R8, S3-R9).

AUTOMATION: READY
",SV-8646 (PV spec v4 2026-07-29 S6-R7; S6-R8; S3-R9),,
"PDF export alignment: Type centered, text left, numeric and money right",PV — Exports,Functional,Low,1. You are on the Parts Velocity report with data loaded and several columns of each kind visible.,"1. Download the PDF and look at the alignment of each column.
2. Download the CSV and open it in a plain text editor to confirm it is plain comma-separated values (a CSV file carries no alignment of its own).","1. In the PDF, the Type column is CENTERED.
2. In the PDF, the text columns (Part #, Description, Category, Vendor) are left-aligned.
3. In the PDF, EVERY numeric and money column is right-aligned.
4. This is a deliberate export-only treatment - the on-screen table is all-left-aligned; the difference is documented, not a defect.
5. The CSV is plain data — the alignment assertions apply to the PDF only; how a spreadsheet displays the CSV is not part of this test.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S6-R10, S3-R8).

AUTOMATION: READY
",SV-8646 (PV spec v4 2026-07-29 S6-R10; S3-R8),,
Export toasts: exact success texts; server or fallback error text on failure,PV — Exports,Negative,Medium,"1. You are on the Parts Velocity report with data loaded.
2. You can force an export failure (e.g. drop the network connection just before triggering the download, or induce a server error).","1. Download the CSV and the PDF normally and read each toast.
2. Trigger a CSV export under the failure condition and read the toast.
3. Trigger a PDF export under the failure condition and read the toast.","1. On success the toasts read exactly ""Velocity report exported (CSV)"" / ""Velocity report exported (PDF)"" and auto-fade — UPPERCASE (CSV)/(PDF).
2. An error toast is shown on failure; when the server provides a message, that server message is shown.
3. Otherwise the failure toast reads exactly: ""Failed to export velocity report (csv)"" or ""Failed to export velocity report (pdf)"" — lowercase (csv)/(pdf); the success/failure casing mix is the specified wording (not a bug).

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S6-R9, S6-N1).

AUTOMATION: READY
",SV-8646 (PV spec v4 2026-07-29 S6-R9; S6-N1; §7 (casing note) — S6-R9/S6-N1 CLOSE the toast strings verbatim including the shipped UPPERCASE-success / lowercase-failure casing mix; so the exact strings ARE the requirement),,
An over-cap Parts Velocity export is refused with the too-large message,PV — Exports,Negative,High,"1. You are signed in to the ShopView App on a desktop browser.
2. A filter/location combination exists whose filtered set EXCEEDS the export row cap (widest date range + all locations; seed ZZAUTOTEST parts in bulk if needed, or use the largest available data set).","1. Set the filters so the filtered set exceeds the export row cap.
2. Request the CSV download and read what happens.
3. Request the PDF download and read what happens.
4. Narrow the date range or filters below the cap and request a download again.","1. Neither the CSV nor the PDF is produced — no download starts.
2. A clear too-large message appears telling the user to narrow the date range or filters, then try again — the standard wording is ""This report is too large to export. Narrow the date range or filters, then try again.""
3. After narrowing below the cap, the downloads work again.
Known issue: the product does not currently do this. It has been filed for a fix here: https://shopview.atlassian.net/browse/SV-8818

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (Story 6 exports).

AUTOMATION: READY - EXPECT FAIL (SV-8818)
",SV-8646 (PV spec v4 2026-07-29 Story 6 exports — spec silent on a cap; tech-plan-2026-07-29 A3/FR-F4: suite-wide 10; 000-row export cap; locked by Chris 2026-07-21),,
A large PDF download fails outright while the CSV of the same view works,PV — Exports,Functional,High,"1. You are signed in with ordinary reports access, on a desktop browser.
2. Parts Velocity is open with a date range that returns a few hundred rows — narrow with the toolbar search until the list is roughly 300 to 500 rows.","1. Narrow the report with the toolbar search so it shows a few hundred rows.
2. Open the three-dot menu and choose ""Download (CSV)"". Wait for the file.
3. Open the three-dot menu again and choose ""Download (PDF)"". Wait up to a minute.
4. Narrow the search further, to a couple of dozen rows, and choose ""Download (PDF)"" again.","1. The CSV downloads successfully at that size.
2. The PDF also downloads successfully. If instead nothing downloads and a message appears saying something went wrong, that is a failure — record roughly how many rows were on screen.
3. The small PDF downloads successfully, which shows the failure depends on size.
4. Note for the tester: a very large view is refused politely with ""This report is too large to export. Narrow the date range or filters, then try again."" — that message is expected and is NOT this failure. This test is about a medium-sized view where the CSV works but the PDF errors.
Known issue: the product does not currently do this. It has been filed for a fix here: https://shopview.atlassian.net/browse/SV-8818

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (Story 6 exports).

AUTOMATION: READY - EXPECT FAIL (SV-8818)
",SV-8646 (PV spec v4 2026-07-29 Story 6 exports — the spec is silent on a renderer size limit; tech-plan-2026-07-29 A3/FR-F4 covers only the ten-thousand-row export cap),,
The report uses the standard two-tone layout,PV — Visual Conformance,Functional,Low,"1. You are on the Parts Velocity report with data loaded, in light mode.","1. Look at the page background, the toolbar, and the table surfaces.
2. Look at the card corners and the table's horizontal extent.","1. White card surfaces (toolbar + table cells) sit on the standard soft blue-grey page background (the application's two-tone report theme).
2. There is NO card border-radius - the table runs edge to edge.
3. The layout matches the application's other reports.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S7-R1).

AUTOMATION: READY
",SV-8647 (PV spec v4 2026-07-29 S7-R1; §2),,
Toolbar and table detail styling matches the suite paddings and borders,PV — Visual Conformance,Functional,Low,1. You are on the Parts Velocity report with data loaded.,"1. Look at the toolbar strip above the table and at the space between its controls and the edges of the strip.
2. Look at the column-header band and at the line between it and the toolbar above it.
3. Look at the data cells, and at the space between the first and last columns and the left and right edges of the table.
4. Compare all of the above with another report in the suite (for example Inventory Value) opened side by side.","1. The toolbar strip is white (dark in dark mode), and its controls sit clear of the edges rather than pressed up against them.
2. There is a thin dividing line between the toolbar and the column-header band, and the header band and the data cells are white.
3. The first and last columns sit clear of the left and right edges of the table - the text is not touching the edge.
4. It all looks the same as the other reports in the suite: put another report side by side and nothing should look out of place.
5. Note for the tester: you do not need to measure anything and you do not need any tool. Just say whether the spacing and the dividing line look right and consistent with the other reports, and only report it if something looks obviously off. (The exact figures behind this - 32px/24px toolbar padding, a 1px header border, 2rem edge padding - are design-token values the design and engineering team check with their own tooling, not by hand.)

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S7-R2, S7-R3, S7-R4, S7-R5).

AUTOMATION: READY
",SV-8647 (PV spec v4 2026-07-29 S7-R2; S7-R3; S7-R4; S7-R5),,
Dark mode is supported and the grey info icon keeps 3:1 contrast in both,PV — Visual Conformance,Functional,Low,1. You are on the Parts Velocity report with data loaded and dark mode available in the application.,"1. Switch the application to dark mode.
2. Look at the page background, toolbar, and cells.
3. Look at the grey ⓘ info icon next to a column heading in dark mode, then switch back to light mode and look at it again.","1. The report supports dark mode: page background, toolbar, and cells use their dark-mode equivalents.
2. In BOTH light mode and dark mode the grey ⓘ info icon is clearly visible against the cell behind it - you can see it at a glance without leaning in, and it does not disappear into the background.
3. Note for the tester: you do not need to measure anything and you do not need any tool. Just say whether you can see the icon easily in both modes. Only report it if the icon is hard to see. (The design rule behind this is a minimum 3:1 contrast ratio, which the design and engineering team check with a contrast tool - not by hand.)

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S7-R6).

AUTOMATION: READY
",SV-8647 (PV spec v4 2026-07-29 S7-R6 — dark-mode support + the grey info icon's colour token at ≥ 3:1 against the cell background in both modes; the ratio is a design-token property so the manual check is by-eye legibility),,
The report is server-paginated - the backend returns one page of rows at a time,PV — API,Functional,Medium,"1. You are on the Parts Velocity report with more rows in the result set than one page holds.
2. Browser devtools (network tab) are open to observe the backend requests.
3. To see the information this test asks for you need the browser's own developer tools: press F12 (or Ctrl+Shift+I; on a Mac Cmd+Option+I) and open the ""Network"" tab, then reload the page. There is nothing to install — it is built into Chrome, Edge and Firefox.","1. Load the report and observe the backend data request and its response size.
2. Move to the next page of rows and observe the traffic.","1. The backend returns ONE page of rows at a time - the full result set is not shipped to the browser.
2. Paging is resolved on the server: moving to another page issues a fresh backend request for that page.
3. This keeps the report responsive at scale (organizations can carry 50-60k parts, multiplied across locations).

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S2-R10).

AUTOMATION: READY
",SV-8642 (PV spec v4 2026-07-29 §2 (server-paginated); S2-R10),,
Each filter or search change re-queries the server and returns page one,PV — API,Functional,Medium,"1. You are on the Parts Velocity report with data loaded and the browser devtools network tab open.
2. To see the information this test asks for you need the browser's own developer tools: press F12 (or Ctrl+Shift+I; on a Mac Cmd+Option+I) and open the ""Network"" tab, then reload the page. There is nothing to install — it is built into Chrome, Edge and Firefox.","1. Change each of these in turn and watch the network traffic: Type, date range, Bin, Location, Category, Vendor, and the toolbar search.
2. After a filter change while on a later page, note which page of results is shown.","1. EACH change (Type, date range, Bin, Location, Category, Vendor, search) triggers a fresh server-side data load.
2. There is no client-side-only narrowing - every filter or search change re-queries the server.
3. Each change returns the FIRST page of the new result set.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S2-R10).

AUTOMATION: READY
",SV-8642 (PV spec v4 2026-07-29 S2-R10),,
Header-click sorting re-queries the server; nulls first asc and last desc,PV — API,Functional,Medium,"1. You are on the Parts Velocity report with data loaded (including rows with null values in a sortable column) and the network tab open.
2. To see the information this test asks for you need the browser's own developer tools: press F12 (or Ctrl+Shift+I; on a Mac Cmd+Option+I) and open the ""Network"" tab, then reload the page. There is nothing to install — it is built into Chrome, Edge and Firefox.","1. Click a column header and watch the network traffic and the returned order.
2. Click it again (reverse direction) and observe.
3. Note where the null rows land in the server-returned order for each direction.","1. Each header click re-fetches the data from the server, ordered by the chosen column and direction, returning the first page of the re-sorted result set.
2. Null values are placed FIRST on ascending and LAST on descending - as a server sort semantic, so the same order appears on screen and in the exports.
3. Ties keep a stable order (no explicit secondary key).

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S3-R3).

AUTOMATION: READY
",SV-8643 (PV spec v4 2026-07-29 S3-R3),,
The back end serves report data and export on ordinary reports access,PV — API,Negative,High,"1. You are signed in as a user whose role has the ordinary reports access turned on and no other reports-related permission turned on.
2. Browser devtools (network tab) are open.
3. To see the information this test asks for you need the browser's own developer tools: press F12 (or Ctrl+Shift+I; on a Mac Cmd+Option+I) and open the ""Network"" tab, then reload the page. There is nothing to install — it is built into Chrome, Edge and Firefox.","1. Open the Parts Velocity report and observe the backend data request's outcome.
2. Attempt the export and observe the backend export request's outcome.","1. The back end returns the report data - the request is not refused.
2. The back end returns the export file - the request is not refused.
3. Both requests succeed with only the ordinary reports access turned on - nothing else had to be enabled.
4. Note for the tester: if the back end refuses either request for a user who has the ordinary reports access, mark this Failed and report it. If an extra Parts or Inventory reports permission exists in the system it must not change these results - the specification allows no per-report permission at all. A per-report permission added on purpose in a later release is a planned change, not a bug, and this test will be updated first.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S1-R4, S1-N2); where the wording of that specification differs, the behaviour above follows a later product decision, which is the authority.

AUTOMATION: READY
","SV-8641 (PV spec S1-R4; S1-N2 - RESCOPED 2026-08-03; same driver as C30327: Chris Ward Q2=A ""single Reports permission"" + ""they can exist and not do anything""; QA lead ""ONE permission FOR NOW"")",,
QuickBooks amount for a part-of-a-unit sale is exact and never inflated,PV — API,Functional,Critical,"1. The test company is connected to QuickBooks.
2. The part-of-a-unit sale has been made and invoiced — a ZZAUTOTEST part sold in a quantity such as 2.5, at a known unit cost such as $10.00.
3. You can sign in to that QuickBooks company and look at its journal entries.
4. This test cannot be run without a company whose QuickBooks account is connected, because it checks what was sent to QuickBooks. If no QuickBooks-connected company is available, mark this test Blocked and say so — do not guess the result.","1. Write down the quantity sold and the part's unit cost, and work out the correct amount by hand (2.5 x $10.00 = $25.00).
2. Let the invoice go across to QuickBooks the normal way the shop does it.
3. In QuickBooks, open the journal entry that was created for that invoice.
4. Read the inventory / cost amount on that journal entry.
5. Go back to the Parts Velocity report and read the same part's Units Sold value.","1. The QuickBooks amount is exactly the hand-worked figure to the cent — $25.00 for 2.5 at $10.00.
2. It is NOT a whole-unit amount such as $20.00 or $30.00, and it is NOT a bigger, multiplied figure.
3. The quantity behind the QuickBooks amount matches the Units Sold value on the report (2.50) — the two systems agree.
4. No second or correcting journal entry is created to patch up a wrong amount.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and this point is not covered by any of the six report specifications — it comes from the engineering technical plan.

AUTOMATION: READY
",SV-8589 (verbatim Tests: 'QB journal amount exact from fractional movement'; Goal: 'QB journal-entry sync multiplies these into dollar amounts'; tech-plan-2026-07-29 Phase 0 / PR-1 D2 - no report spec covers QuickBooks),,
