Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,,
CSV export repeats the PDF header's technician and Locations filter lines,TU — Exports,Functional,High,"1. You are signed in to the ShopView App on a desktop browser.
2. The Technician Utilization report is open with at least one filter narrowed (for example a chosen date/scope and one or more locations) so the PDF header would show more than one filter line.","1. Download the report as a PDF and read the filter-summary lines in its header area.
2. Download the report as a CSV and open it in a plain text editor or spreadsheet.
3. Compare the leading rows of the CSV (above the column-header row) with the PDF header lines.","1. The CSV carries the same filter-summary lines as the PDF header - the date range, the technician selection when it is narrowed, and the ""Locations:"" line - each as a leading metadata row above the column-header row.
2. The lines appear verbatim (the same wording) and in the same order as in the PDF header.
3. A CSV saved or forwarded later is never ambiguous about which filters produced it: every filter the PDF header names is present in the CSV.
4. Note for the tester: this is the suite-wide rule that the CSV must name the same filters as the PDF. If your report shows no narrowed filters, widen or narrow one so at least one filter line appears, then compare again.

---
This is the expected behaviour as per epic SV-8582 and the Technician Utilization report specification version 9 (S7-R13a), both read on 17 August 2026. S7-R13a is the suite-wide rule (added 2026-08-12, SV-9283) that the CSV carries every filter-summary line the PDF header names.

AUTOMATION: Not available on Build to test Yet - Last checked 8/17/2026",SV-8654 (TU spec v9 2026-08-17 S7-R13a; suite-wide CSV filter-summary rule SV-9283),,
The Location filter is the rightmost multi-select; All Locations = select-all,TU — Location Filter,Functional,High,"1. You are signed in as a user with access to at least two locations.
2. You are on the Technician Utilization report.","1. Look at the rightmost control in the toolbar and read its label.
2. Open it and read the listed options.
3. Choose ""All locations"", then uncheck one individual location.
4. With every accessible location selected, look at how the report tells you which location the shown data belongs to.","1. The toolbar has a location filter labeled ""Location"" - a multi-select and the RIGHTMOST control.
2. It lists the locations the signed-in user has access to, plus an ""All locations"" option and a ""Clear all"" action. (If you only have access to one location, the ""All locations"" entry is not offered - you see ""Clear all"" and your one location.)
3. ""All locations"" acts as a select-all shortcut: choosing it selects every accessible location; unchecking one location leaves the remaining specific locations selected - the selection is always the concrete set of checked locations.
4. With more than one location selected, a Location column appears in the table and each row names its location - or reads ""Multiple"" for a technician whose hours span more than one of them. (Where that column sits on screen is checked by its own test.)

---
This is the expected behaviour as per epic SV-8582, read on 11 August 2026, and the Technician Utilization report specification version 7 (S9-R1), read on 11 August 2026.
Last checked against build v3.5-16cf83f on 8/5/2026.

AUTOMATION: READY
",SV-8656 (TU spec v5 2026-07-29 S9-R1 — per-row location identifier in All-Locations view ADDED per kickoff video P10 40:58-41:20; user ruling 2026-07-28: video overrides spec (video newer; last-update-wins)),,
Location changes reload with hours pooled into one row per technician,TU — Location Filter,Functional,Critical,"1. A technician has clocked time at TWO accessible locations in the range.
2. You are on the Technician Utilization report.","1. Select only location A and read the technician's hours.
2. Add location B to the selection and watch the report.
3. Count the technician's rows and compare the hours against A + B.
4. Expand the technician and check the day rows on a day with time at both locations.","1. Selecting one, several, or all locations RELOADS the report scoped to that set (unlike the technician filter, which is on-screen only).
2. All metrics (technician rows, per-day rows, and the Summary) reflect only clock records at the selected location(s).
3. The technician's hours are POOLED across the selected locations into ONE row (one row per technician, not one per location); per-day rows pool the same way.
4. Scoping never goes beyond the user's accessible locations - a location the user cannot access is never included.

---
This is the expected behaviour as per epic SV-8582, read on 11 August 2026, and the Technician Utilization report specification version 7 (S9-R3, S9-R4, S9-R5), read on 11 August 2026.
Last checked against build v3.5-16cf83f on 8/6/2026.

AUTOMATION: READY",SV-8656 (TU spec v5 2026-07-29 S9-R3; S9-R4; S9-R5 + on-screen location-scope indicator per Chris Ward group message 2026-07-29 (chris-update-2026-07-29/chris-message-2026-07-29.md; NEWEST source; last-update-wins)),,
The saved location selection restores defensively; bad ones are dropped,TU — Location Filter,Negative,Medium,1. The user saved a location selection that includes a location their access to was later removed.,"1. Return to the Technician Utilization report and read the restored location selection.
2. Repeat with a saved selection consisting ONLY of now-inaccessible locations.","1. Any saved location the user can no longer access is DROPPED from the restored selection; the remaining accessible locations restore normally.
2. If the remaining set is empty, the report falls back to the user's currently active location (the first-visit default).
3. The report loads without an error in both cases.
4. The same fallback happens when you deselect every location by hand in the Location filter — the report loads the currently active location's rows rather than showing nothing.

---
This is the expected behaviour as per epic SV-8582, read on 11 August 2026, and the Technician Utilization report specification version 7 (S9-R6, S1-R8, S9-R2, S9-R7), read on 11 August 2026.
Last checked against build v3.5-16cf83f on 8/6/2026.

AUTOMATION: READY",SV-8656 (TU spec v5 2026-07-29 S9-R6; S1-R8; S9-R2; S9-R7),,
Technician Utilization: Location filter hidden for a one-location user,TU — Location Filter,Functional,Low,"1. You are signed in as a user with access to exactly one location.
2. You are on the Technician Utilization report.","1. Look for the Location filter in the toolbar.
2. Then sign in as a user with access to two or more locations and look again.","1. For the single-location user the Location filter is NOT shown at all — the report simply shows that one location's data.
2. For the user with access to two or more locations the Location filter IS shown.

---
This is the expected behaviour as per epic SV-8582, read on 11 August 2026, and the Technician Utilization report specification version 7 (S9-N1), read on 11 August 2026. Chris Ward confirmed this on 8/5/2026 in his answers in this file: https://docs.google.com/spreadsheets/d/1x8cuYJlFsDHalVZZTh156_ZCq2gcOaGY/edit?usp=sharing&ouid=106388879401921597782&rtpof=true&sd=true, read on 11 August 2026
Last checked against build v3.5-16cf83f on 8/6/2026.

AUTOMATION: HOLD - needs a second sign-in as a user who can reach only one location, and there is one shared sign-in on this environment","SV-8656 (TU spec S9-N1 — RULED HIDDEN by Chris Ward answer 2026-07-31 Q1=A ""classic spec drift""; the S9-N1 ""still sees the filter"" note is stale; spec edit pending)",,
Location column: leftmost for a multi-location user; Summary row blank,TU — Location Filter,Functional,High,"1. You are on the Technician Utilization report as a user with access to two or more locations.
2. One technician clocked time at a single location in the range and another clocked time at two different locations.
3. One of those days has hours at two locations (for the per-day check).","1. Select two or more locations and read the column headers from the left.
2. Read the Location cell on the single-location technician's row.
3. Read the Location cell on the technician whose hours span two locations.
4. Expand that technician and read the Location cell on a single-location day and on the mixed day.
5. Read the Location cell on the Summary row at the bottom.
6. Open the Column Selection control and look for Location in the list.
7. Narrow to a single location and read the headers again.
8. With more than one location still selected, download both PDF views and the CSV and read their columns from the left.","1. Signed in as someone whose account can reach more than one location, a Location column is shown as the LEFTMOST column, before Technician, already switched on.
2. A technician whose hours were all clocked at one location shows that location's name.
3. A technician whose hours span more than one selected location shows ""Multiple"".
4. An expanded day row shows the exact location when that day's hours were all at one location, and ""Multiple"" when the day spans more than one.
5. The Summary row leaves the Location cell blank.
6. Signed in as someone whose account can reach only one location, the Location column is not shown at all and is not offered in the column-selection control.
7. Every download - both PDF views and the CSV - includes the Location column in its on-screen leftmost position, carrying the same values you just read on screen.
8. Narrowing the Location filter to a single location does NOT remove the column: what decides whether it is shown is how many locations the person can reach, not how many are selected.

Note for the tester: Location is one of the columns you can switch on and off in the column-selection control, but only if your own account can reach more than one location: for you it is already switched on when you arrive, and you can switch it off. Someone whose account can reach only one location never sees the column and it is not offered to them in that list.

What you should see today: the Location column is decided by how many locations are SELECTED, not by what the signed-in person can reach - narrow the Location filter to a single location and the column disappears even though the person can still reach five. Location is also never offered in the Column Selection control, so it cannot be switched on or off by hand. This is already reported - see https://shopview.atlassian.net/browse/SV-8954 - but note that ticket is currently closed as obsolete while the problem still happens, so the QA lead is deciding whether to reopen it.
- If you see exactly that, mark this test FAILED and do not raise anything new.
- If it fails in a DIFFERENT way from what is described above, that is a NEW problem - please report it.
- If it PASSES, the fix has shipped: tell the QA lead so this note can be removed.
Also today: the column is drawn SECOND, after Technician, not leftmost as item 1 requires - count that as part of the same failure. Item 3 CAN now be checked on this environment: a technician with hours at more than one location does show ""Multiple"" (seen on 8/10/2026). Item 6 still needs a second sign-in as a one-location user.

---
This is the expected behaviour as per epic SV-8582, read on 11 August 2026, and the Technician Utilization report specification version 7 (S9-R9, S9-R10, S8-R15, S10-R4, S7-R13, S2-R1), read on 11 August 2026. Chris Ward confirmed this same access-gated, switchable rule in his answers of 8/10/2026, in this file: build/report-suite/chris-answers-2026-08-10/ - his answer and the specification agree.
Last checked against build v3.5-4795eee on 8/10/2026.

AUTOMATION: READY - EXPECT FAIL (SV-8954)","SV-8656; SV-8654 (TU spec v5 2026-07-29 S9-R9; S9-R10; S8-R15; S10-R4; S7-R13 — per-row Location column; leftmost before Technician; ""Multiple"" on a spanning row; Summary row blank; not in the selector; S7-R13 = same column in every download)",,
"Column Selection: Technician always on, the other five toggleable, remembered",TU — Visual & Accessibility,Functional,Medium,"1. You are on the Technician Utilization report with rows loaded.
2. This browser has never saved settings for this report (fresh visit), so every column is at its default.
3. Part of this test checks what a blind user would hear, so you need a screen reader. On Windows install NVDA — it is free, from nvaccess.org. On a Mac use VoiceOver, which is already built in (Cmd+F5 turns it on and off). Alternatively the browser's developer tools (F12) have an ""Accessibility"" panel that shows the same names without you having to listen to anything.","1. Find the column-selection button in the toolbar and hover it to read its tooltip.
2. With the button focused, read the name assistive technology gives it — use the browser's accessibility inspector or a screen reader.
3. Note its position relative to the three-dot download menu.
4. Open it and read every toggle in the list, and which ones are on — including whether Location is among them.
5. Turn Est. Lost Labor off, then turn Internal Hours off, watching the table each time.
6. Turn both back on and check where each column lands.
7. Reload the page, then close the browser, reopen it and return to the report.","1. The control is an icon button whose tooltip reads ""Column Selection"", sitting immediately after the three-dot download menu in the toolbar.
2. Because the button shows an icon and no text, it still carries a name that assistive technology reads out — it is not left unnamed.
3. The list offers a toggle for each data column — Total Hours, WO Hours, Internal Hours, Utilization % and Est. Lost Labor — and all five are on by default. If your login can reach more than one location, Location is listed as well and is also on by default.
4. Technician is always shown and cannot be turned off (it is not offered as a toggle).
5. Location is listed here for anyone whose login can reach more than one location; it is on by default and can be switched off like any other column. Someone whose login reaches only one location never sees the column and is never offered it in this list.
6. Turning a toggle off hides that column (header and cells) immediately, with no reload; turning it back on returns it to its usual place in the fixed left-to-right order — the remaining columns never reorder.
7. Est. Lost Labor can now be hidden like any other column (it used to be always on).
8. Your column choice is remembered in this browser and is still applied when you come back.

---
This is the expected behaviour as per epic SV-8582, read on 11 August 2026, and the Technician Utilization report specification version 7 (S10-R1, S10-R2, S10-R3, S10-R4, S10-R5, S10-R6, S9-R9, S8-R16), read on 11 August 2026.
Last checked against build v3.5-16cf83f on 8/5/2026.

AUTOMATION: READY
",SV-8655; SV-8582 (TU spec v5 2026-07-29 Story 10 S10-R1; S10-R2; S10-R3; S10-R4; S10-R5; S10-R6 column selector + Story 8 S8-R16 accessible name — Story 10 has NO owning Jira story so epic SV-8582 is used and FLAGGED; S8-R16 is owned by SV-8655),,
All-white table with no row shading; toolbar controls in the fixed order,TU — Visual & Accessibility,Functional,Medium,"1. You are on the Technician Utilization report with rows loaded, in light mode.","1. Look at the column headers and the data rows' backgrounds.
2. Read the toolbar controls left to right.
3. Look for the expand/collapse-all control's position.","1. The report uses an all-white table: white column headers and white data cells, with NO alternating row shading.
2. The toolbar controls run, left to right: the three-dot download menu, the Column Selection control, the date-range picker, the technician filter, and the Location filter (rightmost).
3. The expand/collapse-all control is NOT a toolbar control - it lives in the table header (in the Technician column).

---
This is the expected behaviour as per epic SV-8582, read on 11 August 2026, and the Technician Utilization report specification version 7 (S8-R1, S8-R2, S8-R3), read on 11 August 2026.
Last checked against build v3.5-16cf83f on 8/6/2026.

AUTOMATION: READY",SV-8655 (TU spec v5 2026-07-29 S8-R1; S8-R2; S8-R3 — toolbar order rewritten: Column Selection inserted after the three-dot menu; and the date-range picker now precedes the technician filter),,
Dark mode keeps every report element legible,TU — Visual & Accessibility,Functional,Low,"1. You are on the Technician Utilization report with rows loaded, including a ""—"" Est. Lost Labor cell.
2. Dark mode is available in the application.","1. Switch the application to dark mode.
2. Check each element: page background, toolbar, cells, the Total Hours link, the information icon, the sort indicator, and a ""—"" glyph.
3. Look at the information icon in dark mode, then switch back to light mode and look at it again.
4. Check the Total Hours link's underline/affordance and focus indicator in both modes.","1. The report supports dark mode: page background, toolbar, cells, the Total Hours link, the information icon, the sort indicator, and the ""—"" glyph are all clearly legible in dark mode.
2. In BOTH light mode and dark mode the information icon is clearly visible against the background behind it - you can see it at a glance and it does not disappear into the background.
3. The Total Hours link's non-color affordance and focus indicator apply in both modes.
4. Note for the tester: you do not need to measure anything and you do not need any tool. Just say whether you can see the icon easily in both modes, and only report it if you cannot. (The design rule behind this is a minimum 3:1 contrast ratio, which the design and engineering team check with a contrast tool - not by hand.)

---
This is the expected behaviour as per epic SV-8582, read on 11 August 2026, and the Technician Utilization report specification version 7 (S8-R9, S8-R13, S8-R14), read on 11 August 2026.
Last checked against build v3.5-16cf83f on 8/6/2026.

AUTOMATION: READY",SV-8655 (TU spec v5 2026-07-29 S8-R9; S8-R13; S8-R14 — dark-mode legibility of every named element; the info icon at ≥ 3:1 in both modes; the Total Hours link affordance/focus in both modes; the ratio is design-token-owned),,
The per-day breakdown is fetched only when a technician row is expanded,TU — API,Functional,Medium,"1. You are on the Technician Utilization report with rows loaded and browser devtools (network tab) open.
2. To see the information this test asks for you need the browser's own developer tools: press F12 (or Ctrl+Shift+I; on a Mac Cmd+Option+I) and open the ""Network"" tab, then reload the page. There is nothing to install — it is built into Chrome, Edge and Firefox.","1. Load the report and inspect the initial data response for per-day content.
2. Expand a technician row and watch the network traffic.
3. Collapse and re-expand after a data reload.","1. The initial report payload does NOT ship the day rows.
2. Expanding a technician row issues an on-demand backend request that returns that technician's per-day breakdown.
3. Because expansion state resets (all collapsed) on any data reload, nothing is lost by the lazy loading - re-expanding fetches fresh day data.

---
This is the expected behaviour as per epic SV-8582, read on 11 August 2026, and the Technician Utilization report specification version 7 (S4-R2, S4-R5), read on 11 August 2026.
Last checked against build v3.5-16cf83f on 8/6/2026.

AUTOMATION: READY",SV-8651 (TU spec v5 2026-07-29 S4-R2; S4-R5),,
Date-range and location changes trigger a fresh server load,TU — API,Functional,Medium,"1. You are on the Technician Utilization report with rows loaded and browser devtools (network tab) open.
2. To see the information this test asks for you need the browser's own developer tools: press F12 (or Ctrl+Shift+I; on a Mac Cmd+Option+I) and open the ""Network"" tab, then reload the page. There is nothing to install — it is built into Chrome, Edge and Firefox.","1. Change the date range and watch the network traffic.
2. Change the location selection and watch the traffic.
3. Deselect/re-select a technician in the Filter by Technician filter and watch the traffic.
4. Click several column headers to sort and watch the traffic.","1. A date-range change triggers a fresh server load of the rows.
2. A location change triggers a fresh server load scoped to the selected set.
3. The technician filter causes NO server request - it works on screen only (hide/show + Summary recalculation).
4. Column sorting causes NO server request - it is applied on screen to the loaded rows.
What you should see today: items 1 and 2 pass, but items 3 and 4 do not: ticking a technician in the technician filter sends a request to the server, and so does every click on a column heading. This is a known problem and it is already reported - see https://shopview.atlassian.net/browse/SV-8945
· If you see exactly that, mark this test FAILED and do not raise anything new.
· If it fails in a DIFFERENT way from what is described above, that is a NEW problem - please report it.
· If it PASSES, the fix has shipped: tell the QA lead so the ticket can be closed and this note removed.

---
This is the expected behaviour as per epic SV-8582, read on 11 August 2026, and the Technician Utilization report specification version 7 (S1-R5, S9-R3, S2-R13), read on 11 August 2026.
Last checked against build v3.5-16cf83f on 8/6/2026.

AUTOMATION: READY - EXPECT FAIL (SV-8945)",SV-8648 (TU spec v5 2026-07-29 S1-R5; S9-R3; S5 context note; S2-R13; §3),,
